event_idx,time,lat,lon,depth,magnitude
10018,2019-08-31 05:18:35.840000+00:00,35.8543,129.2571,13.91,0.0736164722401793
10027,2019-09-03 09:34:11.200000+00:00,35.8515,129.2508,13.78,0.3382550867874316
10045,2019-09-08 18:44:58.430000+00:00,35.7311,129.2915,9.04,0.8613623773663657
10048,2019-09-09 10:44:37+00:00,35.7445,129.4063,12.31,0.1035471443834987
10049,2019-09-09 13:39:26.410000+00:00,35.7557,129.3981,12.36,0.4494733644480502
10050,2019-09-09 14:57:07.580000+00:00,35.757,129.4007,12.38,0.3342930052973023
10051,2019-09-09 15:30:40.620000+00:00,35.7566,129.3963,12.44,0.3700047213044641
10052,2019-09-09 16:47:24.440000+00:00,35.6652,129.3937,7.4,-0.2713710943713849
10054,2019-09-10 05:15:43.420000+00:00,35.7554,129.4015,12.41,0.6497088509674871
10055,2019-09-10 05:24:25.180000+00:00,35.7527,129.4037,12.75,1.2373059783607618
10056,2019-09-10 07:19:33.900000+00:00,35.7457,129.4075,12.24,0.35378711463649
10057,2019-09-10 10:16:35.840000+00:00,35.7746,129.3688,13.59,1.3509496351583696
10059,2019-09-10 14:58:45.740000+00:00,35.7458,129.4046,12.2,0.6817361585924948
10060,2019-09-11 05:08:55.740000+00:00,35.7874,129.288,6.64,0.5812859706959768
10062,2019-09-12 01:41:51.320000+00:00,35.7694,129.3813,9.17,0.2693554791763437
10073,2019-09-15 21:12:33.950000+00:00,35.7353,129.3581,6.35,
10076,2019-09-18 23:12:08.780000+00:00,35.7053,129.3914,5.85,0.7023982225824431
10078,2019-09-20 03:05:29.090000+00:00,35.7842,129.3166,9.24,1.0263048989206345
10080,2019-09-20 03:09:22.900000+00:00,35.7863,129.3154,9.14,0.3393884983284236
10081,2019-09-20 14:13:23.920000+00:00,35.8057,129.3925,14.74,0.8251014061844908
10082,2019-09-21 15:27:56.060000+00:00,35.7995,129.2944,5.93,
10084,2019-09-22 11:17:22.110000+00:00,35.7097,129.3596,10.07,0.6951671479657617
10086,2019-09-23 17:40:46.860000+00:00,35.7877,129.3123,9.04,0.7303725453874421
10087,2019-09-23 20:11:16.720000+00:00,35.7821,129.3158,9.07,0.2561849214574179
10088,2019-09-23 20:52:31.530000+00:00,35.7872,129.3124,9.22,0.815236884345927
10089,2019-09-24 01:26:51.160000+00:00,35.7272,129.3573,8.91,0.6222516363959948
10098,2019-09-27 20:43:06.120000+00:00,35.7642,129.379,9.27,-0.1807008796420679
10102,2019-09-28 15:24:54.470000+00:00,35.7287,129.4053,12.04,
10107,2019-09-30 20:21:07.030000+00:00,35.7522,129.4053,12.66,0.3176358145091016
10122,2019-10-07 05:12:38.140000+00:00,35.7102,129.3579,10.24,-0.2215341725244819
10126,2019-10-07 17:45:48.170000+00:00,35.7168,129.3538,8.96,-0.1694178045539127
10129,2019-10-08 20:18:05.970000+00:00,35.7267,129.3555,8.98,0.2205973168097981
10147,2019-10-16 08:37:57.610000+00:00,35.7397,129.4571,9.88,0.3115409308656287
10148,2019-10-16 09:18:04.630000+00:00,35.7403,129.455,9.95,0.2747492345472626
10174,2019-10-27 21:56:43.220000+00:00,35.7134,129.3529,9.75,0.5978793300580606
10175,2019-10-28 02:09:33.760000+00:00,35.7088,129.4038,12.84,0.7549458043290922
10176,2019-10-28 02:12:20.980000+00:00,35.7083,129.404,12.9,0.4921827877859297
10177,2019-10-28 02:17:32.990000+00:00,35.715,129.4088,12.6,0.2408950806177867
10178,2019-10-28 02:35:11.850000+00:00,35.7087,129.4037,12.73,0.7938306921601546
10179,2019-10-28 04:51:04.810000+00:00,35.77,129.4228,11.28,
10180,2019-10-28 05:40:57.030000+00:00,35.7099,129.4057,12.94,0.7787245571408894
10182,2019-10-28 15:00:27.990000+00:00,35.7092,129.4043,12.9,0.4076680820049511
10185,2019-10-28 21:10:29.430000+00:00,35.7158,129.3524,9.63,0.802082263891889
10186,2019-10-29 03:36:21.960000+00:00,35.7103,129.408,12.91,0.2823246330816938
10187,2019-10-29 04:41:00.840000+00:00,35.7092,129.4078,13.32,0.4065165289194471
10189,2019-10-30 00:30:31.820000+00:00,35.707,129.4033,13.36,
10201,2019-11-03 14:48:47.150000+00:00,35.6856,129.3232,16.53,-0.0112373696232785
10215,2019-11-08 04:21:03.140000+00:00,35.793,129.3696,9.75,0.5010012267151788
10217,2019-11-08 16:02:38.850000+00:00,35.8043,129.4246,15.35,
10221,2019-11-09 11:26:39.650000+00:00,35.7035,129.3556,8.7,-0.0413511036281404
10225,2019-11-11 08:59:53.490000+00:00,35.7006,129.354,7.64,0.7044765537313016
10236,2019-11-14 14:35:05.540000+00:00,35.7513,129.3937,10.54,-0.1057836992985761
10237,2019-11-14 14:41:44.590000+00:00,35.747,129.3939,10.74,
10238,2019-11-14 14:45:45.020000+00:00,35.751,129.3953,10.44,
10243,2019-11-16 10:24:34.300000+00:00,35.7762,129.3137,8.77,0.3770214540473472
10261,2019-11-22 16:49:08.300000+00:00,35.7776,129.3731,12.78,0.4190580201144129
10262,2019-11-22 18:08:19.060000+00:00,35.775,129.3767,12.98,
10268,2019-11-24 06:34:04.880000+00:00,35.7745,129.3164,9.11,0.0061951862222297
10269,2019-11-24 18:06:25.540000+00:00,35.8441,129.3579,14.44,0.5612276701772951
10270,2019-11-25 21:10:11.230000+00:00,35.781,129.3301,5.9,0.4227923426386802
10271,2019-11-25 22:20:04.440000+00:00,35.711,129.4156,12.51,
10272,2019-11-25 23:17:17.660000+00:00,35.7097,129.4058,12.93,0.4963326295802626
10274,2019-11-26 03:08:45.280000+00:00,35.7236,129.2776,5.6,1.1314416859383285
10278,2019-11-28 07:13:43.840000+00:00,35.7031,129.3537,8.12,0.3505315188114373
10280,2019-11-29 03:32:27.790000+00:00,35.7646,129.3866,8.23,0.2127955949489666
10287,2019-12-02 00:37:51.320000+00:00,35.7553,129.3705,13.0,1.1997309154816835
10288,2019-12-02 00:41:39.270000+00:00,35.7504,129.3778,12.86,-0.0708003992213357
10289,2019-12-02 03:39:33.310000+00:00,35.824,129.3885,11.57,
10291,2019-12-03 09:06:11.510000+00:00,35.8242,129.3871,10.27,0.6599134492346123
10294,2019-12-04 00:11:52.390000+00:00,35.7282,129.3688,10.58,0.9358996292169364
10295,2019-12-04 03:28:23.440000+00:00,35.8245,129.3855,10.44,0.7035097165833251
10297,2019-12-04 09:05:10.840000+00:00,35.7792,129.4132,11.13,-0.4179339319621773
10298,2019-12-04 13:17:59.270000+00:00,35.7064,129.3544,8.61,-0.4323427599340284
10303,2019-12-05 11:09:01.340000+00:00,35.8243,129.3886,10.19,1.466678938268744
10304,2019-12-05 16:02:03.110000+00:00,35.7585,129.3737,11.5,0.2480218248498342
10305,2019-12-06 01:04:08.090000+00:00,35.8255,129.3848,10.69,1.0805286117761992
10307,2019-12-06 15:48:45.230000+00:00,35.8256,129.3838,10.77,0.5530038372836197
10312,2019-12-08 08:27:39.260000+00:00,35.7534,129.3833,11.77,0.3790548219918561
10313,2019-12-08 10:58:54.030000+00:00,35.7713,129.3736,13.61,-0.528293983329656
10327,2019-12-16 18:11:54.180000+00:00,35.8063,129.3928,10.53,
10335,2019-12-19 04:11:40.760000+00:00,35.7278,129.3657,9.83,1.2159334987144157
10336,2019-12-19 11:30:44+00:00,35.7135,129.3537,9.59,0.2791434814377884
10348,2019-12-22 15:32:31.690000+00:00,35.7571,129.3803,12.73,0.1189668744996248
10352,2019-12-23 19:50:12.380000+00:00,35.7249,129.3658,10.28,0.6171902360127777
10353,2019-12-24 07:30:41.420000+00:00,35.7549,129.3768,12.46,0.6090644298796111
10357,2019-12-26 10:36:58.780000+00:00,35.8052,129.4243,15.1,
10358,2019-12-26 10:39:02.750000+00:00,35.8023,129.4245,15.39,
10361,2019-12-28 05:09:22.630000+00:00,35.7539,129.5355,12.2,0.9178766595365256
10375,2020-01-02 10:21:58.830000+00:00,35.7116,129.3557,8.97,-0.2128919018374819
10387,2020-01-09 14:26:22.180000+00:00,35.7837,129.3779,13.15,1.110437436845548
10393,2020-01-12 15:54:14.800000+00:00,35.8042,129.3311,15.23,0.4447276310682118
10402,2020-01-16 15:54:40.860000+00:00,35.7772,129.3185,9.3,
10403,2020-01-18 15:37:01.220000+00:00,35.838,129.2891,12.96,0.8575873796404754
10411,2020-01-19 03:11:39.650000+00:00,35.7018,129.4106,10.8,
10422,2020-01-21 05:03:49.220000+00:00,35.7643,129.2921,5.22,0.9242682401443294
10430,2020-01-23 16:33:17.910000+00:00,35.7776,129.3154,8.83,-0.2850449624558875
10431,2020-01-23 18:20:05.060000+00:00,35.7567,129.384,11.93,-0.2621829068946977
10432,2020-01-23 19:16:55.350000+00:00,35.7475,129.4214,13.9,
10436,2020-01-26 01:14:32.440000+00:00,35.8074,129.3685,10.47,0.1521353010737312
10440,2020-01-27 10:16:31.200000+00:00,35.7185,129.363,9.59,0.4307624829819985
10441,2020-01-27 10:33:38.570000+00:00,35.7186,129.3632,9.77,0.3506037879950443
10447,2020-01-29 13:54:08.550000+00:00,35.7856,129.4533,10.41,
10452,2020-02-01 19:24:46.490000+00:00,35.7098,129.3553,9.1,-0.0610934180090938
10457,2020-02-03 07:27:37.440000+00:00,35.7166,129.4008,6.95,0.5832379441308619
10462,2020-02-03 22:55:08.170000+00:00,35.7687,129.3941,10.87,0.4052960832221619
10470,2020-02-08 13:37:48.270000+00:00,35.7247,129.4081,11.99,0.766122130483533
10471,2020-02-08 18:10:02.190000+00:00,35.6629,129.4811,8.94,0.2492490451013115
10472,2020-02-08 19:07:20.320000+00:00,35.6718,129.5075,7.29,0.1194267014132344
10475,2020-02-09 09:47:04.990000+00:00,35.8246,129.4024,16.25,0.9278828967903078
10492,2020-02-13 22:08:58.920000+00:00,35.7125,129.3615,9.37,-0.1821069420320835
10497,2020-02-17 14:30:56.820000+00:00,35.7023,129.3578,8.63,0.005941272855166
10500,2020-02-18 09:50:33.370000+00:00,35.7427,129.4163,12.32,0.2858829755506769
10501,2020-02-18 10:24:42.400000+00:00,35.7542,129.4108,12.76,0.4658605612352973
10502,2020-02-18 10:29:01.280000+00:00,35.7517,129.4166,12.72,0.2240369439539264
10503,2020-02-18 10:36:20.190000+00:00,35.7516,129.4145,12.75,0.2537938259713108
10504,2020-02-18 10:44:20.330000+00:00,35.7471,129.4075,12.55,0.689449742346623
10505,2020-02-18 11:32:41.450000+00:00,35.7516,129.4139,12.71,-0.0175711491677379
10507,2020-02-18 21:02:11+00:00,35.7187,129.3751,6.89,
10509,2020-02-19 11:36:30.920000+00:00,35.7145,129.3651,10.15,-0.0056980267800267
10519,2020-02-22 00:47:18.720000+00:00,35.7903,129.3806,12.05,1.0148834919095104
10520,2020-02-22 14:46:12.490000+00:00,35.7907,129.3865,12.4,
10526,2020-02-23 13:37:53.110000+00:00,35.7125,129.3501,9.29,1.1939763666923746
10527,2020-02-23 13:48:01.230000+00:00,35.7162,129.3551,9.32,-0.1587890266439886
10528,2020-02-23 13:53:07.810000+00:00,35.7144,129.3525,9.42,0.258668856322138
10529,2020-02-23 14:07:29.890000+00:00,35.7153,129.3582,9.78,-0.0119182193513066
10530,2020-02-23 14:30:12.730000+00:00,35.7151,129.3543,9.67,0.296553067944126
10532,2020-02-24 12:10:00.520000+00:00,35.7968,129.368,9.76,0.0682621066105548
10533,2020-02-24 12:54:32.110000+00:00,35.819,129.4186,13.67,0.3036267780683839
10535,2020-02-24 21:49:44.090000+00:00,35.7725,129.3985,14.35,0.7284165035231607
10537,2020-02-25 18:34:29.760000+00:00,35.7106,129.3546,9.87,0.6855595622119199
10539,2020-02-26 03:10:48.790000+00:00,35.7066,129.2762,6.11,0.4245559991646929
10541,2020-02-27 05:48:27.700000+00:00,35.6581,129.3236,9.34,0.8053939828796666
10542,2020-02-27 05:50:11.300000+00:00,35.6585,129.3226,9.67,0.5191027745225512
10543,2020-02-27 06:16:33.450000+00:00,35.6577,129.3237,9.01,0.6737909711244694
10547,2020-03-02 05:35:04.660000+00:00,35.6916,129.3676,5.81,-0.2294486181523032
10553,2020-03-05 03:00:45.640000+00:00,35.7033,129.2844,5.13,0.3033852245831554
10557,2020-03-06 01:21:07.780000+00:00,35.7682,129.3322,9.82,0.4041758802072636
10558,2020-03-06 04:24:20.350000+00:00,35.7336,129.2516,4.75,0.6205417164776676
10568,2020-03-08 18:03:17.910000+00:00,35.7175,129.3997,10.03,-0.3086198627190443
10569,2020-03-09 02:26:43.640000+00:00,35.7661,129.346,6.57,
10572,2020-03-11 03:33:31.850000+00:00,35.7278,129.3685,10.17,0.7119494242295699
10573,2020-03-11 03:36:07.150000+00:00,35.7248,129.3694,9.51,0.1508384506874497
10574,2020-03-11 04:20:03.280000+00:00,35.7259,129.3688,10.16,0.5660508770679606
10576,2020-03-11 04:37:36.260000+00:00,35.7265,129.3675,10.05,0.5681488534265015
10583,2020-03-14 13:59:48.230000+00:00,35.7549,129.3825,11.23,-0.3349132034984996
10584,2020-03-15 03:25:39.350000+00:00,35.7278,129.366,10.16,1.5173569512782732
10592,2020-03-17 13:58:43.460000+00:00,35.7637,129.3761,8.83,-0.5402700097562905
10593,2020-03-17 14:14:00.520000+00:00,35.7693,129.3806,9.44,-0.1152864425141735
10594,2020-03-17 17:57:39.370000+00:00,35.7548,129.3757,13.05,-0.331250627730838
10604,2020-03-21 16:28:25.370000+00:00,35.7184,129.3692,9.46,-0.3530079545540481
10606,2020-03-22 02:49:50.930000+00:00,35.7245,129.4104,11.97,1.126473330845521
10607,2020-03-22 07:00:40.580000+00:00,35.7291,129.3555,9.64,-0.2260700981646413
10608,2020-03-22 13:02:49.810000+00:00,35.7273,129.4086,11.87,0.0780985161678387
10609,2020-03-22 13:44:49.160000+00:00,35.7287,129.4101,12.18,0.0800190234077722
10616,2020-03-25 21:10:27.320000+00:00,35.7018,129.3804,9.98,-0.0717501960175814
10618,2020-03-26 03:45:21.120000+00:00,35.8655,129.2502,13.53,1.0448470716390486
10620,2020-03-27 00:29:51.610000+00:00,35.8005,129.3864,10.37,0.2145033523145375
10624,2020-03-28 04:22:50.430000+00:00,35.7276,129.3523,9.22,0.4642086393144633
10625,2020-03-28 09:41:34.490000+00:00,35.8037,129.3678,12.0,0.5140847062035349
10626,2020-03-28 18:20:35.630000+00:00,35.7275,129.3512,9.63,0.4791280976244596
10629,2020-03-29 15:07:18.590000+00:00,35.7275,129.3514,9.32,-0.0549094525426294
10630,2020-03-29 16:39:45.640000+00:00,35.7252,129.3535,9.53,-0.282833146846758
10631,2020-03-29 20:16:28.040000+00:00,35.7238,129.4202,13.24,0.0942483311743939
10633,2020-03-30 00:59:34.600000+00:00,35.7284,129.3421,9.68,
10634,2020-03-30 12:14:57.220000+00:00,35.727,129.3502,9.24,0.2738248260928182
10638,2020-04-01 19:37:44.150000+00:00,35.7432,129.3809,11.2,0.5476886677831465
10642,2020-04-03 12:26:06.100000+00:00,35.754,129.5328,17.47,1.4299090295008092
10644,2020-04-05 13:57:49.120000+00:00,35.6925,129.373,10.49,0.2861045484739102
10657,2020-04-10 10:20:47.560000+00:00,35.6982,129.353,8.21,0.4036766637015213
10658,2020-04-10 10:21:22.580000+00:00,35.7107,129.3501,9.36,0.3387943024448967
10659,2020-04-10 10:26:43.640000+00:00,35.7038,129.3533,8.23,0.8266211246518786
10662,2020-04-10 20:58:24.320000+00:00,35.7113,129.3785,9.28,-0.2126746528931619
10663,2020-04-10 21:32:05.950000+00:00,35.7664,129.3781,9.08,0.8733992914959765
10664,2020-04-11 09:21:39.950000+00:00,35.7689,129.3781,9.65,0.963201167785412
10667,2020-04-11 17:48:25.210000+00:00,35.7648,129.3836,9.54,
10668,2020-04-12 17:46:33.050000+00:00,35.7193,129.3822,6.21,0.6477426803843942
10669,2020-04-12 18:44:35.770000+00:00,35.6775,129.3702,12.7,-0.0413797803219921
10670,2020-04-13 05:29:30.040000+00:00,35.712,129.3574,9.12,-0.0026741303701007
10677,2020-04-16 09:18:29.860000+00:00,35.8212,129.4041,13.31,0.4706493805532563
10679,2020-04-16 10:11:26.750000+00:00,35.8192,129.4018,13.44,0.7267835352225749
10680,2020-04-16 16:05:38.010000+00:00,35.8179,129.4023,12.9,0.8772452458169053
10681,2020-04-16 16:36:38.870000+00:00,35.8253,129.4078,14.08,0.6563291609784361
10682,2020-04-16 18:48:21.020000+00:00,35.7481,129.3674,7.83,-0.8250435930267059
10683,2020-04-16 19:52:12.890000+00:00,35.8187,129.4024,13.11,0.4487882430286964
10686,2020-04-17 05:05:38.040000+00:00,35.8218,129.4061,12.38,0.5005926607652316
10687,2020-04-17 09:17:49.960000+00:00,35.8251,129.4064,14.17,1.454640494153432
10688,2020-04-17 09:18:14.130000+00:00,35.6895,129.5268,6.32,0.8092678485206681
10689,2020-04-17 09:18:15.330000+00:00,35.8248,129.4093,14.24,0.663721570779988
10690,2020-04-17 09:31:43.090000+00:00,35.8246,129.4108,14.11,-0.1651431233448819
10691,2020-04-17 10:25:50.570000+00:00,35.8251,129.4122,13.94,0.196037502125955
10692,2020-04-17 10:58:51.480000+00:00,35.825,129.4085,14.12,0.3871497966041025
10693,2020-04-17 12:25:32.810000+00:00,35.8251,129.4084,13.9,0.5245486365363481
10696,2020-04-17 19:28:31.230000+00:00,35.8176,129.416,14.69,
10698,2020-04-18 05:35:29.180000+00:00,35.824,129.4072,14.16,0.7151480097699421
10699,2020-04-18 14:15:50.180000+00:00,35.821,129.4035,13.37,0.6106759894206966
10700,2020-04-18 15:48:15.240000+00:00,35.7687,129.3828,9.69,-0.6194345083497659
10701,2020-04-19 10:25:34.380000+00:00,35.7695,129.3818,9.63,0.6734868601394151
10704,2020-04-20 02:34:10.300000+00:00,35.7677,129.3799,9.47,0.5834161428365021
10705,2020-04-20 06:21:03.740000+00:00,35.7687,129.3816,9.52,0.7217300908669839
10706,2020-04-20 20:46:17.410000+00:00,35.8522,129.368,14.87,0.3324022486776498
10707,2020-04-20 23:13:00.460000+00:00,35.7694,129.3764,9.64,1.300602939409114
10710,2020-04-21 13:56:31.320000+00:00,35.8254,129.412,14.4,0.1294876802403519
10711,2020-04-21 18:33:46.630000+00:00,35.7692,129.3778,9.63,
10713,2020-04-22 07:00:26.830000+00:00,35.7689,129.3843,9.81,0.2941709095431486
10716,2020-04-23 05:51:15.520000+00:00,35.7755,129.3156,9.11,
10717,2020-04-24 19:08:31.670000+00:00,35.8223,129.4004,13.19,0.2020291242172678
10718,2020-04-24 19:11:45.660000+00:00,35.8204,129.3978,13.1,
10719,2020-04-24 19:21:12.770000+00:00,35.8206,129.4052,13.14,0.165188617482472
10720,2020-04-24 22:47:43.630000+00:00,35.7789,129.3885,4.02,0.651960585736555
10721,2020-04-25 03:01:22.650000+00:00,35.8279,129.3903,8.27,0.4640003125434202
10723,2020-04-25 11:58:45.720000+00:00,35.7831,129.3145,9.06,0.5337651830236679
10724,2020-04-25 11:58:55.520000+00:00,35.7843,129.3154,9.14,0.315044010822911
10726,2020-04-25 17:12:20.130000+00:00,35.7895,129.3127,9.3,-0.1653784451822457
10729,2020-04-27 07:26:55.110000+00:00,35.7182,129.3623,9.82,0.9753750419544328
10734,2020-04-30 21:24:40.090000+00:00,35.7181,129.3554,9.6,0.2336831214083852
10748,2020-05-04 00:54:12.430000+00:00,35.7556,129.44,16.59,
10749,2020-05-04 01:44:16.620000+00:00,35.7029,129.4097,11.98,1.4897248865106802
10753,2020-05-06 10:50:46.290000+00:00,35.728,129.4129,11.1,
10774,2020-05-17 04:17:34.180000+00:00,35.7189,129.364,9.67,0.3033817500223279
10775,2020-05-17 12:52:12.700000+00:00,35.8135,129.4022,4.29,0.1587031908000103
10777,2020-05-17 18:22:05.130000+00:00,35.7352,129.3916,11.48,-0.252498787169453
10778,2020-05-18 04:49:29.150000+00:00,35.6739,129.3639,11.04,0.9176612937765336
10785,2020-05-22 04:45:53.380000+00:00,35.8027,129.3317,10.74,0.5586062498139146
10787,2020-05-22 18:07:20.960000+00:00,35.7051,129.3522,8.35,0.4067264908683499
10791,2020-05-22 22:11:35.330000+00:00,35.7079,129.3527,8.46,0.7419722241584399
10793,2020-05-24 20:06:50.160000+00:00,35.7694,129.3768,9.66,0.9408256573454056
10794,2020-05-25 00:10:20.370000+00:00,35.7684,129.3795,9.49,0.3748222778862134
10795,2020-05-25 03:05:42.190000+00:00,35.7333,129.3006,7.11,0.3074691498527648
10798,2020-05-26 11:28:05.340000+00:00,35.7653,129.3754,11.77,0.3814996731449372
10799,2020-05-26 14:54:43.330000+00:00,35.7946,129.4511,10.94,
10811,2020-05-29 23:15:13.220000+00:00,35.7457,129.3797,11.57,0.0934920937034562
10813,2020-05-30 10:42:01.730000+00:00,35.8278,129.2971,13.29,0.0888397329445995
10814,2020-05-30 13:13:39.860000+00:00,35.7817,129.3141,8.84,0.4110663493960095
10817,2020-06-01 10:58:14.010000+00:00,35.8448,129.2747,10.15,0.099078342850632
10820,2020-06-02 05:20:24.900000+00:00,35.7681,129.3186,9.76,0.7154099406287842
10821,2020-06-02 11:38:16.270000+00:00,35.6955,129.3558,8.89,1.1693624886633731
10822,2020-06-02 19:28:50.030000+00:00,35.7111,129.3594,9.91,0.2637068387535707
10823,2020-06-02 21:47:15.740000+00:00,35.7675,129.3184,9.92,-0.2402983607725972
10835,2020-06-05 19:54:11.380000+00:00,35.7844,129.3163,9.25,-0.2867963098145143
10837,2020-06-06 18:14:20.310000+00:00,35.7077,129.3937,5.05,-0.3827607858213664
10839,2020-06-07 14:57:38.300000+00:00,35.7867,129.3175,9.54,-0.205105484275639
10845,2020-06-08 20:33:36.360000+00:00,35.7881,129.3184,9.55,0.1608114929580943
10850,2020-06-10 03:44:24.390000+00:00,35.815,129.312,10.79,0.5763618403899453
10857,2020-06-11 20:38:41.350000+00:00,35.7814,129.3223,9.82,
10868,2020-06-14 14:49:57.910000+00:00,35.713,129.3519,8.65,-0.2941999902403566
10869,2020-06-14 15:11:56.550000+00:00,35.7116,129.3471,8.71,-0.0435595947784074
10879,2020-06-18 04:11:47.350000+00:00,35.8345,129.3564,12.97,0.5296935816480787
10909,2020-07-02 10:29:35.720000+00:00,35.7555,129.3864,11.6,0.0247073660656997
10918,2020-07-07 12:20:00.790000+00:00,35.7084,129.4003,5.23,-0.5842951020382126
10928,2020-07-14 02:48:59.120000+00:00,35.6029,129.3463,13.01,1.3900661410736066
10929,2020-07-14 04:45:17.540000+00:00,35.7907,129.3086,9.57,1.613169388677003
10932,2020-07-15 11:54:55.500000+00:00,35.6714,129.5166,18.89,0.4183686442089103
10935,2020-07-16 03:30:02.160000+00:00,35.7828,129.3152,9.19,1.0320704395048883
10966,2020-07-29 08:49:38.380000+00:00,35.8153,129.3125,10.66,0.6145918298072344
10967,2020-07-29 14:53:59.960000+00:00,35.7909,129.4177,10.5,-0.4328436022371495
10968,2020-07-29 20:24:55.300000+00:00,35.7869,129.4159,10.24,-0.322184401815706
10969,2020-07-30 01:05:53.110000+00:00,35.7874,129.4128,10.53,1.1942354813468732
10980,2020-08-01 14:23:51.020000+00:00,35.7683,129.3793,9.66,0.3837847494228686
10981,2020-08-01 15:39:37.400000+00:00,35.7863,129.4189,10.22,
10984,2020-08-01 22:41:20+00:00,35.829,129.3934,11.37,0.4688190375297134
10987,2020-08-02 03:17:00.480000+00:00,35.8035,129.3891,15.32,-0.0331675018014865
10988,2020-08-02 18:24:49.340000+00:00,35.7756,129.3132,8.76,0.4968531353942047
10992,2020-08-03 16:15:18.590000+00:00,35.8169,129.327,4.81,0.1501202182267675
10993,2020-08-04 01:09:28.630000+00:00,35.7757,129.3124,9.15,0.890809180728299
10997,2020-08-05 00:45:21.680000+00:00,35.8005,129.3385,8.74,1.0905738263908331
10998,2020-08-05 00:52:25.770000+00:00,35.8027,129.3417,8.83,0.2893238603946764
11000,2020-08-05 05:26:15.810000+00:00,35.7486,129.3831,12.05,0.4306984755622176
11001,2020-08-05 08:58:06.870000+00:00,35.8076,129.3108,10.12,-0.1548383042497327
11008,2020-08-07 05:34:32.730000+00:00,35.7102,129.3554,9.9,0.3008863597373296
11009,2020-08-07 17:43:33.860000+00:00,35.7821,129.3103,9.36,
11011,2020-08-08 12:39:38.130000+00:00,35.7763,129.3146,8.89,0.4115792234796724
11018,2020-08-11 18:08:46.830000+00:00,35.7862,129.3016,8.86,0.4925178679505528
11020,2020-08-12 16:23:17.950000+00:00,35.7124,129.3991,8.78,0.0286814655865518
11021,2020-08-12 19:58:38.560000+00:00,35.7146,129.4019,9.51,0.7638784375658274
11024,2020-08-13 17:58:03.260000+00:00,35.7158,129.3522,9.57,0.3462825076854736
11025,2020-08-13 22:27:41.460000+00:00,35.7137,129.3544,9.62,0.6290829996920587
11029,2020-08-15 09:58:51.410000+00:00,35.7104,129.3545,9.69,0.2220865757733909
11030,2020-08-15 11:16:00.150000+00:00,35.714,129.4072,9.41,0.1315511688647448
11032,2020-08-16 11:31:15.880000+00:00,35.7961,129.3914,12.62,0.5878868802245448
11037,2020-08-17 03:53:22.760000+00:00,35.7148,129.3518,9.38,0.4730577028737265
11045,2020-08-18 20:48:28.630000+00:00,35.7162,129.3579,9.59,-0.5677762271439475
11048,2020-08-19 14:54:38.300000+00:00,35.7881,129.3165,9.19,
11054,2020-08-22 08:04:46.360000+00:00,35.695,129.3648,8.61,
11055,2020-08-22 13:11:53.290000+00:00,35.6933,129.3767,9.88,0.6204964671173419
11056,2020-08-22 14:05:50.340000+00:00,35.78,129.3162,9.63,0.4439216336312845
11064,2020-08-27 17:39:42.800000+00:00,35.7549,129.4021,11.13,1.6064990030036486
11068,2020-08-29 11:04:00.960000+00:00,35.7442,129.306,8.29,-0.1553647083789675
11070,2020-08-31 00:51:00.430000+00:00,35.7855,129.3159,9.21,0.3147917684356672
11071,2020-08-31 02:21:19.540000+00:00,35.6654,129.3653,12.6,0.6258913847236739
11078,2020-09-08 00:54:07+00:00,35.8149,129.3302,14.45,1.0667909907354076
11084,2020-09-09 07:36:47.460000+00:00,35.6611,129.4165,8.12,1.2140021064061184
11085,2020-09-09 16:48:12.590000+00:00,35.7114,129.3475,8.59,0.3143193046503232
11086,2020-09-09 16:48:37.800000+00:00,35.7113,129.3493,8.63,0.0432703312967508
11087,2020-09-09 16:57:24.650000+00:00,35.7098,129.3509,8.77,0.5959489287742352
11088,2020-09-09 17:25:04.080000+00:00,35.7132,129.3492,8.9,0.2094347446292888
11089,2020-09-10 13:49:26.850000+00:00,35.711,129.3473,8.66,0.3683350702218622
11092,2020-09-12 00:28:34.730000+00:00,35.7102,129.3499,9.09,0.6176750489805252
11121,2020-09-26 07:22:44.030000+00:00,35.797,129.4493,9.88,0.7736735740482384
11137,2020-10-03 19:52:03.460000+00:00,35.691,129.3286,16.35,
11139,2020-10-04 16:52:25.340000+00:00,35.6894,129.3236,16.97,0.0959712471259166
11144,2020-10-06 20:19:33.880000+00:00,35.6852,129.3687,10.2,0.3227446406774608
11145,2020-10-06 20:27:18.360000+00:00,35.6821,129.3699,9.56,
11146,2020-10-07 00:51:40.730000+00:00,35.6834,129.3715,10.34,0.7419456276574812
11147,2020-10-07 01:29:00.480000+00:00,35.6855,129.3734,10.59,
11152,2020-10-09 06:14:10.410000+00:00,35.6828,129.3739,10.03,1.5932996398556063
11153,2020-10-10 19:12:39.440000+00:00,35.7813,129.3168,9.12,-0.4210040573297782
11154,2020-10-10 22:23:30.800000+00:00,35.7869,129.3135,9.73,0.4085191830463051
11163,2020-10-14 06:32:38.740000+00:00,35.7115,129.3565,9.67,0.5295781896353371
11168,2020-10-16 07:01:19.600000+00:00,35.73,129.4035,2.21,1.3529567472287995
11169,2020-10-17 03:57:51.400000+00:00,35.77,129.2866,9.9,1.4290206378299724
11171,2020-10-18 01:09:35.920000+00:00,35.7147,129.4015,3.78,0.5314484926496028
