event_idx,event_time,year,n_const,ml_const_inv,ml_const
5278,2016-11-07 11:52:01.950000+00:00,2016,2,0.36226537434668027,0.3187027718617105
5279,2016-11-07 13:14:15.220000+00:00,2016,5,1.4280526259256934,1.3078415506167063
5280,2016-11-07 16:17:09.330000+00:00,2016,1,0.06323575841391915,0.05633852547018123
5281,2016-11-07 17:13:17.980000+00:00,2016,4,0.3977628788593033,0.40031736095245973
5282,2016-11-07 18:48:16.120000+00:00,2016,5,0.8762031649516215,0.8743901647010069
5283,2016-11-07 19:59:57.750000+00:00,2016,5,1.0541396651431116,0.9339285898341244
5284,2016-11-07 21:51:41.860000+00:00,2016,1,0.05013668221092276,0.08322255254997044
5285,2016-11-07 23:29:58.550000+00:00,2016,2,0.8788496747968859,0.9013957085314351
5286,2016-11-08 00:01:07.770000+00:00,2016,1,0.8860921811365703,0.8791949481928324
5287,2016-11-08 03:33:41.610000+00:00,2016,4,0.6830157023767273,0.6855701844698837
5288,2016-11-08 03:57:25.330000+00:00,2016,1,0.5670915468397619,0.560194313896024
5289,2016-11-08 04:11:20.960000+00:00,2016,4,0.508627166375822,0.46120574649856905
5290,2016-11-08 04:58:02.860000+00:00,2016,1,0.35822104321617143,0.2380099679071842
5291,2016-11-08 06:21:18.080000+00:00,2016,2,0.5080072527001683,0.44445309857380577
5292,2016-11-08 06:33:57.670000+00:00,2016,3,0.3627625290154061,0.26563072629058626
5293,2016-11-08 07:25:33.230000+00:00,2016,2,0.8270104375564923,0.7834478350715225
5294,2016-11-08 10:51:14.550000+00:00,2016,2,0.6557956514717945,0.6514405348746183
5296,2016-11-08 11:10:21.960000+00:00,2016,3,0.711559397306627,0.5913483219976398
5297,2016-11-08 12:52:33.440000+00:00,2016,5,0.9575218800132209,0.9906077503522686
5299,2016-11-08 14:35:33.670000+00:00,2016,5,1.5310914783408076,1.529278478090193
5302,2016-11-08 17:02:38.150000+00:00,2016,2,0.17762219611223895,0.13405959362726919
5303,2016-11-08 19:57:10.460000+00:00,2016,2,0.2363314943104457,0.19276889182547594
5305,2016-11-08 22:27:10.350000+00:00,2016,2,0.6103938115251304,0.5468396573987678
5306,2016-11-09 00:09:37.590000+00:00,2016,1,0.708479171254464,0.7015819383107261
5307,2016-11-09 02:37:14.570000+00:00,2016,5,1.930217239201453,1.923320006257715
5308,2016-11-09 05:39:00.470000+00:00,2016,4,0.7933225272759435,0.7958770093691
5311,2016-11-09 18:33:05.580000+00:00,2016,4,0.5758876053154894,0.5323250028305196
5312,2016-11-09 23:40:40.350000+00:00,2016,3,0.5780644842252478,0.5711672512815099
5313,2016-11-10 01:13:36.060000+00:00,2016,3,0.6804049639053746,0.6735077309616367
5315,2016-11-10 05:58:10.690000+00:00,2016,3,0.7308178776091614,0.6106068023001742
5316,2016-11-10 07:52:27.490000+00:00,2016,3,0.7005153822214685,0.5803043069124812
5317,2016-11-10 07:58:47.900000+00:00,2016,3,0.36856982295945406,0.36167259001571617
5318,2016-11-10 10:52:22.590000+00:00,2016,5,1.2397123881007057,1.1195013127917184
5319,2016-11-10 11:35:18.300000+00:00,2016,5,1.5870323305231342,1.5852193302725195
5320,2016-11-10 11:54:01.860000+00:00,2016,5,1.230678555691504,1.242684752821555
5323,2016-11-10 13:53:55.250000+00:00,2016,1,0.49987363282116104,0.49297639987742314
5324,2016-11-10 14:22:27.300000+00:00,2016,1,0.40540799990596893,0.2851969245969817
5325,2016-11-10 16:10:34.480000+00:00,2016,3,0.32968446676320173,0.2094733914542145
5326,2016-11-10 17:43:18.390000+00:00,2016,1,0.46695148724144153,0.46005425429770364
5327,2016-11-10 22:58:36.140000+00:00,2016,5,1.514827675912136,1.4770898629950153
5328,2016-11-10 23:03:02.130000+00:00,2016,1,0.35273082499305675,0.38581669533210444
5329,2016-11-11 03:43:11.390000+00:00,2016,3,0.6745249820228989,0.5543139067139117
5331,2016-11-11 13:38:19.930000+00:00,2016,4,0.5600711616327735,0.4965170075064109
5332,2016-11-11 14:49:11.120000+00:00,2016,5,1.384145537863141,1.2748712687007906
5333,2016-11-11 17:43:22.320000+00:00,2016,2,0.21797559606214298,0.17441299357717321
5334,2016-11-11 18:02:20.910000+00:00,2016,1,0.38663152989285554,0.37973429694911764
5335,2016-11-11 19:34:12.690000+00:00,2016,2,0.1951042133391811,0.1315500592128185
5337,2016-11-12 02:58:55.610000+00:00,2016,1,0.5506884140777133,0.5437911811339754
5338,2016-11-12 09:44:04.910000+00:00,2016,2,0.45590577769714663,0.4123431752121769
5339,2016-11-12 11:12:33.290000+00:00,2016,1,0.24663093640841843,0.1264198610994312
5340,2016-11-12 11:29:35.870000+00:00,2016,1,0.6691166093711554,0.6622193764274175
5341,2016-11-12 12:05:45.550000+00:00,2016,1,-0.5023380662354404,-0.4692521958963927
5342,2016-11-12 12:41:41.690000+00:00,2016,4,0.7292922963100543,0.7449287313542708
5344,2016-11-12 15:48:10.750000+00:00,2016,1,-0.04132397027769594,-0.008238099938648262
5345,2016-11-12 17:05:21.860000+00:00,2016,2,0.14894863457043966,0.0853944804440771
5346,2016-11-12 17:19:46.780000+00:00,2016,5,1.1321387243767052,1.0401060040378862
5347,2016-11-12 19:26:23.600000+00:00,2016,3,0.06656468382825254,0.07428991504498324
5348,2016-11-12 20:26:01.420000+00:00,2016,1,-0.0017525828812924409,0.03133328745775524
5349,2016-11-12 21:01:27.100000+00:00,2016,1,0.28036605878610343,0.1601549834771162
5350,2016-11-13 03:10:06.530000+00:00,2016,4,0.6377418598821167,0.5836394207926485
5351,2016-11-13 04:35:19.740000+00:00,2016,2,0.7120161497533579,0.6484619956269954
5352,2016-11-13 04:43:14.990000+00:00,2016,3,0.4635753538201414,0.4566781208764035
5353,2016-11-13 04:43:39.480000+00:00,2016,1,-0.44696892199120225,-0.41388305165215455
5354,2016-11-13 07:44:31.220000+00:00,2016,1,0.46764777169465344,0.46075053875091554
5355,2016-11-13 08:01:13.470000+00:00,2016,3,0.3177243226053428,0.32973051973539363
5356,2016-11-13 08:54:00.670000+00:00,2016,2,-0.06136917610868556,-0.04827485741103066
5358,2016-11-13 11:27:11.890000+00:00,2016,2,-0.006494560095910207,-0.05005716258087997
5359,2016-11-13 11:42:43.730000+00:00,2016,3,0.09168044328136205,0.08478321033762412
5360,2016-11-13 11:44:14.420000+00:00,2016,3,0.40937479934690413,0.3037981038736971
5361,2016-11-13 14:52:42.900000+00:00,2016,5,1.222009129013957,1.1434076972251406
5362,2016-11-13 18:47:17.790000+00:00,2016,2,-0.2198592812583784,-0.2634218837433482
5364,2016-11-14 00:12:42.650000+00:00,2016,1,0.6223416540829043,0.6154444211391664
5365,2016-11-14 02:12:36.350000+00:00,2016,3,0.8201355002637762,0.7767405694245245
5366,2016-11-14 03:13:37.130000+00:00,2016,1,0.5705288926570069,0.4503178173480197
5367,2016-11-14 03:53:16.430000+00:00,2016,2,0.47148051804691415,0.484574836744569
5368,2016-11-14 08:11:29.210000+00:00,2016,2,0.29289494950115813,0.31544098323570735
5369,2016-11-14 12:50:07.170000+00:00,2016,1,-0.34158274113018394,-0.30849687079113625
5370,2016-11-14 14:08:11.880000+00:00,2016,1,-0.22253586719581994,-0.18944999685677227
5371,2016-11-14 17:38:43.280000+00:00,2016,5,2.163111996025564,2.081335836682116
5372,2016-11-14 19:27:37.440000+00:00,2016,5,0.7561649606925653,0.7492677277488274
5373,2016-11-14 19:31:40.030000+00:00,2016,5,0.7476252695791183,0.7458122693285038
5375,2016-11-14 22:12:42.120000+00:00,2016,3,0.3473773340598494,0.35938353118990024
5378,2016-11-15 03:15:23.420000+00:00,2016,2,0.3309722799629392,0.276869840873471
5379,2016-11-15 07:27:40.540000+00:00,2016,5,2.142554140737333,2.0223430654283456
5380,2016-11-15 07:53:02.720000+00:00,2016,3,0.5775608925216378,0.5222576069822206
5381,2016-11-15 08:56:35.180000+00:00,2016,1,2.3206523371717296,2.2004412618627422
5382,2016-11-15 09:46:33.630000+00:00,2016,5,1.6191101820003608,1.4988991066913737
5384,2016-11-15 11:24:20.150000+00:00,2016,1,0.36514800677167164,0.35825077382793374
5386,2016-11-15 14:06:35.490000+00:00,2016,5,1.0181672532831454,1.0512531236221931
5388,2016-11-15 15:56:12.910000+00:00,2016,5,0.4879553006018058,0.4961250753852656
5389,2016-11-15 16:58:51.450000+00:00,2016,1,0.43507560626160674,0.42817837331786884
5390,2016-11-15 17:24:43.520000+00:00,2016,5,0.9040222850712307,0.8328214985643775
5391,2016-11-15 17:36:11.080000+00:00,2016,3,0.23828213722949584,0.2713680075685435
5392,2016-11-15 21:25:38.070000+00:00,2016,1,0.37196741222180285,0.36507017927806495
5393,2016-11-16 00:19:12.110000+00:00,2016,1,0.39222191454543176,0.27201083923644453
5394,2016-11-16 02:49:42.160000+00:00,2016,1,0.28552260990272016,0.31860848024176786
5395,2016-11-16 03:37:14.400000+00:00,2016,3,0.9573032139436043,0.9504059809998664
5396,2016-11-16 05:45:34.680000+00:00,2016,2,0.6304483464149495,0.6435426651126044
5397,2016-11-16 07:12:09.320000+00:00,2016,1,0.5142172193562498,0.5262234164863006
5399,2016-11-16 08:06:57.970000+00:00,2016,1,0.25455790391348243,0.24766067096974453
5400,2016-11-16 10:48:31.540000+00:00,2016,4,1.0396383694610645,1.0527326881587193
5401,2016-11-16 14:43:35.820000+00:00,2016,2,0.3751531177783364,0.38824743647599125
5402,2016-11-16 16:17:50.700000+00:00,2016,3,0.09805008198629098,0.1100562791163418
5403,2016-11-16 16:31:55.070000+00:00,2016,4,0.5979308825647601,0.5941817371888647
5404,2016-11-16 17:47:18.130000+00:00,2016,3,0.45631917087033463,0.44942193792659674
5405,2016-11-16 19:01:24.970000+00:00,2016,2,0.20815080546440307,0.1645882029794333
5406,2016-11-16 21:57:34.100000+00:00,2016,3,0.615449477418003,0.4952384021090158
5407,2016-11-16 23:00:17.500000+00:00,2016,5,1.2823878634714208,1.3154737338104685
5408,2016-11-16 23:17:19.630000+00:00,2016,3,0.5706950147918317,0.4732960834748975
5409,2016-11-17 00:18:30.470000+00:00,2016,1,0.40848004314062747,0.44156591347967517
5410,2016-11-17 03:36:02.740000+00:00,2016,1,0.7285180953850585,0.6083070200760713
5411,2016-11-17 04:26:57.220000+00:00,2016,1,0.4797939729749514,0.4728967400312135
5412,2016-11-17 07:06:11.400000+00:00,2016,2,0.6495203462116333,0.6059577437266636
5413,2016-11-17 07:07:00.860000+00:00,2016,2,0.3002362797074598,0.25667367722249007
5415,2016-11-17 11:53:59.810000+00:00,2016,2,0.3143848577332804,0.2708222552483106
5417,2016-11-17 14:29:40.030000+00:00,2016,1,0.20263592064757985,0.23572179098662754
5418,2016-11-17 14:47:00.700000+00:00,2016,1,0.5552149815288421,0.5534019812782275
5420,2016-11-17 18:59:32.510000+00:00,2016,3,0.36024153498559186,0.24003045967660463
5422,2016-11-17 23:31:18.620000+00:00,2016,3,0.7530923054786223,0.7461950725348844
5424,2016-11-18 05:41:41.090000+00:00,2016,3,0.5626906821113205,0.5557934491675826
5425,2016-11-18 08:54:42.880000+00:00,2016,4,0.8892656690352319,0.8282536312554309
5426,2016-11-18 08:54:42.980000+00:00,2016,4,0.8892656690352319,0.8282536312554309
5427,2016-11-18 10:25:28.610000+00:00,2016,4,1.5118669067229782,1.450854868943177
5428,2016-11-18 10:48:37.270000+00:00,2016,2,0.31958194727657424,0.2560277931502117
5429,2016-11-18 14:20:05.620000+00:00,2016,5,1.756778009249458,1.738192014798936
5430,2016-11-18 16:29:39.090000+00:00,2016,5,0.8919532299456379,0.8901402296950233
5431,2016-11-18 17:41:44.350000+00:00,2016,2,0.3885162886980448,0.40161060739569965
5432,2016-11-18 18:29:02.710000+00:00,2016,5,2.1929894874267633,2.1911764871761483
5433,2016-11-18 20:11:43.220000+00:00,2016,3,0.31185703645408974,0.28371679815422424
5434,2016-11-18 20:53:49.810000+00:00,2016,3,0.17257824461538313,0.0523671693063959
5435,2016-11-18 22:34:48.460000+00:00,2016,4,0.9572802627673227,0.9062924366864655
5437,2016-11-19 03:38:20+00:00,2016,3,0.45588058775423534,0.4678867848842862
5438,2016-11-19 04:17:30.390000+00:00,2016,1,0.18530485464923854,0.2183907249882862
5439,2016-11-19 04:47:53.070000+00:00,2016,4,0.6724062855202754,0.6749607676134318
5440,2016-11-19 04:55:33.140000+00:00,2016,2,0.11013899473260894,0.06657639224763916
5442,2016-11-19 07:24:27.640000+00:00,2016,1,0.3346262222355491,0.21441514692656188
5443,2016-11-19 08:43:30.950000+00:00,2016,2,0.25361847979034957,0.256172961883506
5444,2016-11-19 10:41:05.110000+00:00,2016,5,0.8287246657052874,0.8269116654546728
5445,2016-11-19 11:18:01.380000+00:00,2016,1,0.2482042427150472,0.12799316740605998
5446,2016-11-19 13:17:07.800000+00:00,2016,3,0.09983668912035745,0.09010746456230972
5447,2016-11-19 14:43:29.470000+00:00,2016,1,0.12353261049866535,0.11663537755492742
5448,2016-11-19 17:28:20.900000+00:00,2016,5,1.1300864319358344,1.1282734316852197
5449,2016-11-19 19:54:08.720000+00:00,2016,2,0.3438921272070512,0.3003295247220814
5450,2016-11-19 20:33:28+00:00,2016,3,0.3948734471197867,0.39306044686917213
5451,2016-11-20 01:10:06.120000+00:00,2016,5,1.104792484751814,1.020349223596018
5453,2016-11-20 17:37:24.770000+00:00,2016,5,0.8091535710516651,0.8073405708010505
5454,2016-11-21 01:33:40.980000+00:00,2016,1,1.146996952899674,1.0267858775906866
5455,2016-11-21 03:57:17.180000+00:00,2016,1,0.7134636051010537,0.7116506048504391
5456,2016-11-21 06:36:29.710000+00:00,2016,4,0.6904773404770489,0.6930318225702053
5457,2016-11-21 06:44:47.970000+00:00,2016,1,0.4545005748531307,0.4476033419093928
5458,2016-11-21 08:01:46.780000+00:00,2016,2,0.175237125692163,0.1883314443898179
5459,2016-11-21 10:03:09.270000+00:00,2016,1,0.48198856836605314,0.47509133542231524
5460,2016-11-21 16:55:39.130000+00:00,2016,5,0.7401851208124717,0.7332878878687338
5461,2016-11-21 16:55:44.800000+00:00,2016,2,0.704053965937237,0.7066084480303935
5463,2016-11-21 16:56:27.660000+00:00,2016,5,0.7374500617022974,0.7305528287585595
5464,2016-11-21 17:00:43.860000+00:00,2016,2,-0.01717876528310915,-0.06074136776807893
5465,2016-11-21 17:08:36.090000+00:00,2016,2,0.1767681488278915,0.1332055463429217
5466,2016-11-21 17:15:58.320000+00:00,2016,4,0.7206864094162431,0.7337807281138979
5467,2016-11-21 17:16:33.830000+00:00,2016,2,0.158812328366668,0.11524972588169821
5468,2016-11-21 17:17:17.520000+00:00,2016,2,0.17444826296647425,0.13088566048150446
5469,2016-11-21 17:20:22.360000+00:00,2016,5,1.148967286758811,1.142070053815073
5470,2016-11-21 17:22:42.830000+00:00,2016,1,0.2071553110407524,0.08694423573176518
5471,2016-11-21 17:23:00.910000+00:00,2016,3,0.44476928937121024,0.47785515971025794
5472,2016-11-21 17:23:49.720000+00:00,2016,4,0.9137187701006313,0.8501646159742686
5473,2016-11-21 17:42:01.610000+00:00,2016,1,0.19773390254216044,0.07752282723317322
5474,2016-11-21 17:45:34.900000+00:00,2016,5,1.8242959571082082,1.8173987241644702
5475,2016-11-21 17:49:36.470000+00:00,2016,1,0.00023875053036974403,-0.1199723247786175
5476,2016-11-21 17:51:18.640000+00:00,2016,2,0.4939203330407348,0.43036617891437223
5477,2016-11-21 18:01:59.370000+00:00,2016,3,0.3883427319386225,0.3814454989948846
5478,2016-11-21 18:43:02.410000+00:00,2016,5,1.6220026728050387,1.6151054398613007
5479,2016-11-21 18:48:03.190000+00:00,2016,4,0.3855327223998605,0.34255548792301893
5480,2016-11-21 19:36:58.160000+00:00,2016,3,0.7332496603188663,0.7663355306579139
5481,2016-11-21 19:37:47.170000+00:00,2016,4,0.7168545339983399,0.7299488526959947
5482,2016-11-21 21:48:34.330000+00:00,2016,1,0.14255212103782555,0.17563799137687325
5483,2016-11-22 01:56:27.120000+00:00,2016,3,0.6393644486331889,0.6724503189722365
5484,2016-11-22 05:10:35.470000+00:00,2016,3,0.6481447341512079,0.5279336588422207
5485,2016-11-22 05:34:51.350000+00:00,2016,5,1.3845508720310844,1.3776536390873464
5486,2016-11-22 07:05:59.980000+00:00,2016,2,0.8061217558149286,0.7425676016885661
5487,2016-11-22 09:02:19.130000+00:00,2016,4,0.8003647471483011,0.813459065845956
5488,2016-11-22 12:22:23.700000+00:00,2016,5,1.3296087596727253,1.3277957594221106
5489,2016-11-22 13:21:03.550000+00:00,2016,3,0.7777783698399285,0.7703958767291583
5490,2016-11-22 14:45:31+00:00,2016,3,0.6943555374159169,0.5741444621069297
5491,2016-11-22 14:55:19.030000+00:00,2016,5,1.4252592847033383,1.4183620517596003
5492,2016-11-22 22:07:07.480000+00:00,2016,3,0.44152069044386083,0.4746065607829085
5493,2016-11-23 03:30:17.990000+00:00,2016,1,-0.21842998748716866,-0.185344117148121
5494,2016-11-23 04:58:48.080000+00:00,2016,1,0.17740049831879814,0.2104863686578458
5495,2016-11-23 09:12:12.140000+00:00,2016,3,0.5970751714951381,0.4768640961861509
5496,2016-11-23 14:41:33.170000+00:00,2016,1,0.4755302579892182,0.355319182680231
5497,2016-11-23 20:55:00.420000+00:00,2016,2,0.5580943877817327,0.5711887064793876
5498,2016-11-23 21:01:15.150000+00:00,2016,3,0.8406724936532255,0.8737583639922731
5499,2016-11-23 22:35:35.200000+00:00,2016,2,0.8621300632667733,0.8752243819644282
5500,2016-11-24 05:27:11.110000+00:00,2016,1,-0.12176417375618895,-0.08867830341714127
5502,2016-11-24 13:11:47.640000+00:00,2016,2,0.6661369911886446,0.6792313098862994
5503,2016-11-24 18:38:47.490000+00:00,2016,4,0.6190757824609445,0.6416218161954937
5504,2016-11-24 21:46:31.430000+00:00,2016,1,0.19108321911997495,0.22416908945902264
5506,2016-11-25 03:36:28.370000+00:00,2016,2,0.5999820553785189,0.6025365374716753
5507,2016-11-25 06:27:07.040000+00:00,2016,3,0.6908916835146495,0.6839944505709116
5508,2016-11-25 07:23:39.730000+00:00,2016,3,0.6069074997967623,0.48669642448777506
5509,2016-11-25 09:53:58.580000+00:00,2016,5,1.9211483758542927,1.9331545729843436
5511,2016-11-25 18:02:45.650000+00:00,2016,3,0.39078962897815717,0.402795826108208
5512,2016-11-25 18:15:03.630000+00:00,2016,5,1.788417611917106,1.781520378973368
5514,2016-11-25 19:48:39.310000+00:00,2016,4,0.6607197838360206,0.6374943653344199
5515,2016-11-25 20:09:57.680000+00:00,2016,1,-0.12505546527312705,-0.09196959493407937
5516,2016-11-25 21:33:07.500000+00:00,2016,2,0.42668818979066225,0.4292426718838187
5517,2016-11-26 09:45:49.690000+00:00,2016,5,0.9170729845727753,0.950158854911823
5518,2016-11-26 09:57:26.440000+00:00,2016,3,0.35744551429610905,0.35054828135237115
5519,2016-11-26 12:20:50.590000+00:00,2016,1,0.19510279764998212,0.07489172234099489
5520,2016-11-26 14:07:40.150000+00:00,2016,1,-0.47909895833667693,-0.44601308799762923
5521,2016-11-26 16:09:57.950000+00:00,2016,2,0.22751893622998426,0.18395633374501447
5522,2016-11-26 17:11:26.760000+00:00,2016,2,0.20662032135654457,0.143066167230182
5523,2016-11-26 18:06:05.110000+00:00,2016,5,0.41693326124387314,0.41003602830013525
5524,2016-11-26 19:12:44.690000+00:00,2016,1,-0.31498836440315453,-0.28190249406410683
5525,2016-11-26 21:16:28.260000+00:00,2016,5,1.707189634272962,1.6150026506090795
5526,2016-11-26 22:38:02.460000+00:00,2016,2,0.13777966737622807,0.0942170648912583
5527,2016-11-26 23:02:07.290000+00:00,2016,1,0.6958016915440164,0.6939886912934018
5528,2016-11-26 23:43:09.380000+00:00,2016,1,0.17426548666784214,0.16736825372410424
5529,2016-11-26 23:58:07.500000+00:00,2016,5,1.615852975966707,1.6140399757160924
5531,2016-11-27 04:21:28.130000+00:00,2016,1,0.22113925449447677,0.2331454516245276
5532,2016-11-27 05:10:52.810000+00:00,2016,5,1.3150543911208141,1.3081571581770761
5533,2016-11-27 07:02:05.400000+00:00,2016,1,0.8112184673603995,0.8094054671097849
5534,2016-11-27 10:31:40.570000+00:00,2016,3,0.42932864211310395,0.30911756680411673
5535,2016-11-27 14:14:46.190000+00:00,2016,4,0.5428483050057401,0.5042947139848084
5536,2016-11-27 19:07:14.350000+00:00,2016,1,0.30139205924303875,0.18118098393405152
5537,2016-11-27 21:09:31.600000+00:00,2016,1,0.037278555445011845,0.030381322501273927
5538,2016-11-28 02:32:02.340000+00:00,2016,1,0.79132258537212,0.6711115100631327
5539,2016-11-28 03:39:21.920000+00:00,2016,2,0.5188066891724169,0.5144515725752407
5540,2016-11-28 11:57:27.320000+00:00,2016,5,2.492141747771574,2.4793887536734265
5541,2016-11-28 12:07:39.420000+00:00,2016,5,0.924647560833526,0.8044364855245387
5542,2016-11-28 14:37:31.150000+00:00,2016,1,0.2895930691340262,0.169381993825039
5543,2016-11-28 20:30:46.300000+00:00,2016,2,0.357678535251959,0.3602330173451155
5544,2016-11-28 22:24:49.900000+00:00,2016,1,0.5275749164085992,0.407363841099612
5545,2016-11-29 00:08:11+00:00,2016,4,1.138239497472964,1.0746853433466015
5546,2016-11-29 06:58:19.110000+00:00,2016,1,-0.12448734159626945,-0.09140147125722177
5547,2016-11-29 10:07:03.430000+00:00,2016,2,0.6173306621108842,0.5737680596259144
5549,2016-11-29 23:42:38.230000+00:00,2016,3,0.8561852010392041,0.868191398169255
5550,2016-11-30 02:17:14.440000+00:00,2016,4,0.8068043192367207,0.7632417167517509
5551,2016-11-30 06:46:48.940000+00:00,2016,2,0.5213371108348773,0.5438831445694265
5553,2016-11-30 17:36:15.960000+00:00,2016,1,0.16433838494856925,0.19742425528761692
5554,2016-11-30 18:28:18.990000+00:00,2016,4,0.46783969482669774,0.4287345358769713
5555,2016-11-30 20:12:02.460000+00:00,2016,4,0.48519604589884036,0.4877505279919968
5556,2016-12-01 00:34:12.990000+00:00,2016,1,0.3330886055300372,0.3261913725862993
5557,2016-12-01 01:17:46.380000+00:00,2016,2,0.8610384142299466,0.7974842601035841
5558,2016-12-01 08:12:06.450000+00:00,2016,3,0.9968830611412839,0.989985828197546
5559,2016-12-01 11:42:13.700000+00:00,2016,1,0.24836707691710713,0.24146984397336924
5560,2016-12-01 12:20:13.920000+00:00,2016,2,0.3106504747092769,0.32374479340693185
5561,2016-12-01 14:43:14.350000+00:00,2016,5,0.800159074928388,0.8332449452674356
5562,2016-12-01 14:49:28.950000+00:00,2016,3,0.8980533266071687,0.7997300144661111
5563,2016-12-01 18:38:29.410000+00:00,2016,1,1.0720517782462284,1.0702387779956137
5564,2016-12-01 19:18:49.780000+00:00,2016,5,1.0141055546079436,0.920223046370341
5565,2016-12-01 19:45:42.460000+00:00,2016,5,2.112119867239148,2.0856649599735513
5566,2016-12-01 19:54:22.090000+00:00,2016,1,0.14946872628760197,0.18255459662664963
5567,2016-12-02 06:54:41.380000+00:00,2016,5,1.108734338665728,1.057809868754311
5568,2016-12-02 08:11:06.980000+00:00,2016,3,0.7173766103657955,0.5971655350568082
5569,2016-12-02 10:02:44.560000+00:00,2016,5,1.2734063193766836,1.2719306245189341
5570,2016-12-02 11:47:51.390000+00:00,2016,1,-0.07973240313559074,-0.04664653279654306
5571,2016-12-02 15:15:49.100000+00:00,2016,1,-0.15588251273556494,-0.12279664239651726
5572,2016-12-02 18:13:17.070000+00:00,2016,5,0.9576237095073837,0.9054890742658507
5573,2016-12-02 21:49:01.070000+00:00,2016,4,0.7305203792060587,0.7436146979037136
5574,2016-12-03 00:52:28.180000+00:00,2016,4,0.75569814405794,0.7594701565600948
5575,2016-12-03 02:25:25.240000+00:00,2016,2,0.29792948934709684,0.3110238080447517
5576,2016-12-03 02:40:41.340000+00:00,2016,2,0.2905823066608321,0.303676625358487
5577,2016-12-03 07:46:56.890000+00:00,2016,4,1.1252141294382092,1.0816515269532392
5578,2016-12-03 08:01:59.180000+00:00,2016,5,1.717502402046173,1.710605169102435
5579,2016-12-03 08:03:11.270000+00:00,2016,5,1.970194080749685,1.8633468067220713
5581,2016-12-03 11:33:22.290000+00:00,2016,1,0.256603044815072,0.1363919695060848
5582,2016-12-03 15:12:30.330000+00:00,2016,1,0.14084668133021072,0.020635606021223496
5583,2016-12-03 18:50:10.280000+00:00,2016,2,0.09699844679834439,0.11009276549599929
5584,2016-12-03 20:31:31.650000+00:00,2016,3,0.24145703225335374,0.27454290259240144
5585,2016-12-03 21:09:08.340000+00:00,2016,1,-0.16130024445871324,-0.12821437411966558
5587,2016-12-04 13:47:12.300000+00:00,2016,3,0.38997473868132704,0.38307750573758914
5588,2016-12-04 15:47:03.340000+00:00,2016,5,2.0111737796885714,2.0042765467448334
5589,2016-12-04 15:51:03.810000+00:00,2016,3,0.2970340817641121,0.2901368488203742
5590,2016-12-04 16:19:12.910000+00:00,2016,4,0.64745370361963,0.5838995494932674
5591,2016-12-04 19:32:37.580000+00:00,2016,3,0.4886631935917898,0.36845211828280255
5592,2016-12-04 20:14:18.190000+00:00,2016,1,0.17594983636248335,0.05573876105349612
5593,2016-12-05 03:25:07.640000+00:00,2016,1,0.13835941075253055,0.17144528109157825
5594,2016-12-05 10:43:51.560000+00:00,2016,4,0.3974062367668851,0.3999607188600416
5595,2016-12-05 13:18:57.830000+00:00,2016,1,0.23629923177758733,0.22940199883384943
5596,2016-12-05 18:14:25.200000+00:00,2016,5,1.509981623141214,1.5430674934802617
5597,2016-12-05 19:52:05.750000+00:00,2016,2,0.5795506056247842,0.5359880031398144
5598,2016-12-05 20:16:47.100000+00:00,2016,4,0.6551969637780459,0.6682912824757008
5599,2016-12-05 23:20:17.680000+00:00,2016,1,0.6956518110839021,0.5754407357749148
5600,2016-12-06 09:26:29.300000+00:00,2016,4,1.0584483644325504,1.008695291552333
5601,2016-12-06 10:20:08.530000+00:00,2016,3,0.46094286190835554,0.3407317865993683
5602,2016-12-06 10:55:08.880000+00:00,2016,3,0.5826359178637894,0.4624248425548022
5603,2016-12-06 13:28:38.490000+00:00,2016,4,0.7258790332930958,0.746569050180024
5604,2016-12-06 15:55:11.050000+00:00,2016,2,0.2610152174606244,0.21745261497565463
5605,2016-12-06 16:36:17.450000+00:00,2016,5,1.0346512909133432,1.0328382906627285
5606,2016-12-06 17:38:22.210000+00:00,2016,5,1.0262026766317107,1.024389676381096
5607,2016-12-06 18:04:00.860000+00:00,2016,2,0.036708244728319336,-0.006854357756650442
5608,2016-12-06 19:50:09.080000+00:00,2016,1,1.0800646286015243,0.9598535532925371
5610,2016-12-07 02:59:46.540000+00:00,2016,3,0.8350880770738192,0.84709427420387
5611,2016-12-07 03:02:19.820000+00:00,2016,1,0.410890229465277,0.42289642659532783
5612,2016-12-07 04:22:58.450000+00:00,2016,4,0.7419839543914952,0.7445384364846517
5613,2016-12-07 05:49:17.190000+00:00,2016,4,0.981809530207282,0.9303346966270308
5614,2016-12-08 00:07:45.600000+00:00,2016,4,1.1011305573220378,1.114224876019693
5615,2016-12-08 01:24:44.880000+00:00,2016,3,0.6637161907581577,0.6568189578144198
5616,2016-12-08 01:34:35.530000+00:00,2016,3,0.810654170395591,0.8037569374518531
5618,2016-12-08 06:24:40.740000+00:00,2016,4,0.7163399314170364,0.6727773289320667
5619,2016-12-08 10:07:55.990000+00:00,2016,3,0.6375828569860689,0.5651152256406565
5620,2016-12-08 10:08:09.460000+00:00,2016,1,0.46618715867440974,0.3459760833654225
5621,2016-12-08 16:33:10.720000+00:00,2016,2,0.06548149358358915,0.02191889109861937
5622,2016-12-08 19:04:08.970000+00:00,2016,5,0.7159679426620182,0.7490538130010659
5623,2016-12-09 02:30:45.590000+00:00,2016,5,2.4202250903545304,2.4133278574107924
