event_idx,event_time,year,n_used,ml_ufraw,ml_ufcorr
9360,2019-03-01 12:22:38.510000+00:00,2019,10,0.46314987741020974,0.5324422000516983
9363,2019-03-02 07:51:34.220000+00:00,2019,8,0.49531371618109055,0.5373844503177861
9369,2019-03-04 14:48:20.470000+00:00,2019,1,-0.7720786355876985,-0.36478000250873727
9370,2019-03-04 15:33:06.600000+00:00,2019,2,0.3382149719589382,0.39470668043583046
9373,2019-03-05 16:09:53.240000+00:00,2019,4,0.10390763491592919,0.17616638551425157
9388,2019-03-12 00:41:13.010000+00:00,2019,4,0.8735892060254878,0.9132324238091758
9393,2019-03-14 15:21:25.800000+00:00,2019,2,0.2390014455824861,0.32245662676256304
9396,2019-03-15 03:21:46.670000+00:00,2019,4,0.2525519681370031,0.23266887343295448
9408,2019-03-18 16:36:23.030000+00:00,2019,3,-0.0098395189969435,0.08667439214933745
9409,2019-03-18 21:20:47.920000+00:00,2019,1,0.2433072785700283,0.33982118971630926
9412,2019-03-19 12:19:31.920000+00:00,2019,2,0.7550612086790647,0.5068677567435977
9414,2019-03-20 02:45:08.560000+00:00,2019,4,1.0751811303704646,0.7713344430891624
9417,2019-03-20 08:53:29.040000+00:00,2019,39,1.9293828425681363,1.933055527514728
9418,2019-03-20 13:17:56.800000+00:00,2019,35,1.3483199813590874,1.3512255594299354
9425,2019-03-22 15:52:18.010000+00:00,2019,4,0.1983610089950056,0.2959485677140996
9427,2019-03-22 21:34:10.780000+00:00,2019,5,0.3397567394707541,0.5757022756813788
9428,2019-03-23 00:49:09.430000+00:00,2019,8,0.6713771773475407,0.787434962499562
9439,2019-03-27 12:53:39.940000+00:00,2019,4,0.32947384757427417,0.4431170452159774
9445,2019-03-29 01:34:46.800000+00:00,2019,5,0.3622390689327186,0.4646858359926673
9449,2019-03-31 09:45:28.320000+00:00,2019,2,1.5055104730468911,0.8025688980173136
9472,2019-04-05 20:38:19.390000+00:00,2019,40,2.139044859643967,2.0353738663888947
9474,2019-04-05 23:49:52.390000+00:00,2019,7,0.7407000579405614,0.8202185152373811
9479,2019-04-06 17:59:42.110000+00:00,2019,2,-0.36399706251431363,-0.11209079040169251
9480,2019-04-07 03:10:03.870000+00:00,2019,1,2.0813130896556054,0.822849991680169
9490,2019-04-10 15:51:31.280000+00:00,2019,9,0.444061231241927,0.5365217529359174
9491,2019-04-10 16:43:31.090000+00:00,2019,1,-0.3467426727842908,0.060555960294670474
9502,2019-04-13 17:31:12.880000+00:00,2019,3,0.7282379014686515,0.5136096126572751
9503,2019-04-13 18:18:40.540000+00:00,2019,2,-0.3846424031283888,-0.1327361310157677
9505,2019-04-14 17:12:26.690000+00:00,2019,5,0.2091829981300077,0.3340226263534656
9537,2019-04-21 11:54:40.790000+00:00,2019,2,0.7629360802704694,0.6354635163114462
9538,2019-04-21 13:49:27.390000+00:00,2019,3,0.6585955534181296,0.6209721170645149
9539,2019-04-21 14:46:30.790000+00:00,2019,3,0.0381938136579902,0.08026454779468631
9560,2019-04-27 17:04:16.310000+00:00,2019,4,0.051081096643202796,0.27576578025103127
9562,2019-04-29 03:17:37.300000+00:00,2019,3,0.2102586156653672,0.31270538272531584
9563,2019-04-29 03:22:07.300000+00:00,2019,9,0.4949480323705657,0.5321637338012458
9564,2019-04-29 05:49:36.950000+00:00,2019,2,1.4230881408859157,1.070262115163005
9566,2019-04-29 18:31:42.470000+00:00,2019,1,-0.3218175685236937,-0.22530365737741276
9576,2019-05-01 15:19:49.630000+00:00,2019,5,-0.3241018769797472,-0.22758796583346624
9583,2019-05-03 04:44:43.510000+00:00,2019,3,0.1758256555122868,0.27869052871698596
9592,2019-05-07 09:20:56.070000+00:00,2019,7,0.5274296497269597,0.5695003838636554
9593,2019-05-07 09:22:06.790000+00:00,2019,4,0.3017237222279496,0.37398247282627195
9603,2019-05-11 16:10:37.500000+00:00,2019,33,1.009834263141455,0.9462222257023384
9607,2019-05-12 02:40:13.810000+00:00,2019,3,1.4298111120383543,0.8761185835672215
9612,2019-05-13 03:02:33+00:00,2019,5,0.8927450053836414,0.8347489911488234
9618,2019-05-14 10:21:09.600000+00:00,2019,1,0.6070003709732799,0.649071105109976
9626,2019-05-16 20:40:50.250000+00:00,2019,4,1.253065660811851,0.924060948567798
9640,2019-05-22 15:20:17.630000+00:00,2019,1,1.6648152595257033,0.5604439396507741
9643,2019-05-23 09:12:49.830000+00:00,2019,4,0.8249512697356094,0.768807646316586
9651,2019-05-25 19:57:39.580000+00:00,2019,6,0.2756048561988582,0.36362104042040855
9658,2019-05-29 20:31:16.600000+00:00,2019,11,0.6421454477320718,0.7185632749458728
9659,2019-05-30 03:12:48.970000+00:00,2019,5,0.5709373950044017,0.6674513061506826
9668,2019-05-31 20:28:43.970000+00:00,2019,22,0.9696811882355052,1.0374434543465638
9674,2019-06-02 00:33:15.390000+00:00,2019,14,0.6192229164377389,0.7298996861226082
9686,2019-06-04 06:11:07.840000+00:00,2019,1,1.7572621417372194,1.0950183807402116
9688,2019-06-04 20:21:13.030000+00:00,2019,2,0.967506716559846,0.9524115097691827
9694,2019-06-05 05:17:45.420000+00:00,2019,2,0.8352975971011509,0.40971536465291336
9695,2019-06-05 12:55:59.100000+00:00,2019,1,-0.3831346906007722,0.024163942478189038
9697,2019-06-05 17:52:13.690000+00:00,2019,3,-0.2548821274712662,0.09101416853559346
9702,2019-06-06 09:17:26.940000+00:00,2019,9,0.6089175452094475,0.6509882793461437
9707,2019-06-08 13:40:54.200000+00:00,2019,2,0.06252252661980195,0.3173952266892569
9713,2019-06-09 12:30:11.420000+00:00,2019,1,0.9894747340674744,0.32723097307046667
9717,2019-06-10 14:42:22.260000+00:00,2019,2,0.380149434417478,0.40959467181381115
9718,2019-06-10 15:32:30.890000+00:00,2019,6,0.20394815011642314,0.25595381570161896
9719,2019-06-10 15:53:26.980000+00:00,2019,1,0.6998047989592386,0.9166497196012328
9720,2019-06-10 17:11:16.050000+00:00,2019,11,0.5948993187513332,0.6321150201820133
9723,2019-06-10 20:50:02.520000+00:00,2019,11,0.5724032008060034,0.6499438548077263
9733,2019-06-11 20:41:32.050000+00:00,2019,13,0.7048831387278247,0.6843381793094748
9788,2019-06-20 04:12:18.620000+00:00,2019,2,1.7129449968323849,1.3692512243059274
9791,2019-06-21 02:31:36.840000+00:00,2019,4,0.8044937300171597,0.8465644641538553
9797,2019-06-23 13:56:55.520000+00:00,2019,2,-0.1956704221395674,0.02901426146826129
9799,2019-06-24 08:53:58.770000+00:00,2019,6,0.7656113817413831,0.5723687404738217
9803,2019-06-25 18:52:16.300000+00:00,2019,3,-0.2445018781473793,-0.14205511108743069
9809,2019-06-27 14:03:15.430000+00:00,2019,1,-0.7554538047551227,-0.34815517167616145
9812,2019-06-28 18:17:59.480000+00:00,2019,1,1.2343748129457093,0.5846107042464089
9821,2019-07-03 04:20:55.140000+00:00,2019,2,0.5474720629671644,0.652612859714381
9823,2019-07-03 16:17:10.120000+00:00,2019,27,0.9582342672144144,0.910509712046647
9824,2019-07-03 19:08:54.670000+00:00,2019,6,0.46264828216122766,0.51448401341998
9826,2019-07-04 12:47:42.230000+00:00,2019,2,-0.3431378204571832,-0.031066043596705534
9851,2019-07-10 13:28:18.440000+00:00,2019,3,0.3305886911897266,0.43303545824967526
9858,2019-07-13 01:16:31.430000+00:00,2019,4,1.1204262367249158,0.6877221616028217
9864,2019-07-14 02:58:04.530000+00:00,2019,4,-0.0203736743988569,0.07443708233822441
9875,2019-07-16 13:50:49.790000+00:00,2019,4,0.8928057633720661,0.6475787393934329
9881,2019-07-17 14:02:32.020000+00:00,2019,6,0.3478178731287639,0.5602114450870637
9888,2019-07-19 11:59:20.930000+00:00,2019,1,0.2131856426176983,0.31563240967764694
9892,2019-07-20 08:36:15.610000+00:00,2019,1,0.1786035754011334,0.30344320362459126
9894,2019-07-20 21:13:37.830000+00:00,2019,3,-0.1904469243889357,0.20378631083617066
9896,2019-07-21 17:30:23.640000+00:00,2019,5,0.169815715954166,0.31987479148025755
9898,2019-07-22 04:51:05.450000+00:00,2019,4,0.9761846635655205,1.0578861996354991
9911,2019-07-26 04:41:22.570000+00:00,2019,2,0.8386692177354281,0.9347341225668218
9931,2019-08-01 17:39:45.840000+00:00,2019,1,-0.4777019306949168,-0.07040329761595554
9934,2019-08-03 11:51:51.660000+00:00,2019,2,0.3199041760386421,0.36600405379299095
9935,2019-08-03 12:35:53.650000+00:00,2019,5,0.2901730759352197,0.3322438100719158
9936,2019-08-03 12:39:00.020000+00:00,2019,1,-0.3422203789005671,0.06507825417839413
9937,2019-08-03 13:17:49.360000+00:00,2019,11,0.5630988268936501,0.6098127085292273
9938,2019-08-03 13:46:52.510000+00:00,2019,3,0.2529551643322405,0.2753735261218782
9940,2019-08-03 17:07:08.790000+00:00,2019,26,1.0539567961424163,1.0162322983578804
9941,2019-08-03 17:23:10.670000+00:00,2019,4,-0.0846025303363558,0.016274506258019537
9942,2019-08-04 08:16:19.980000+00:00,2019,20,0.8944636148448527,0.756525218936273
9943,2019-08-04 08:28:52.760000+00:00,2019,3,0.0855772212443479,0.37121631727780674
9950,2019-08-07 11:58:32.500000+00:00,2019,1,-0.0703476412038783,0.03209912585607033
9953,2019-08-09 01:59:20.460000+00:00,2019,5,0.6709041392551887,0.633280702901574
9957,2019-08-09 15:36:05.660000+00:00,2019,2,0.4000408457074274,0.6641274961361704
9959,2019-08-10 01:34:16.210000+00:00,2019,5,0.3204307763984757,0.3625015105351718
9960,2019-08-10 02:11:35.840000+00:00,2019,2,0.4444457744063349,0.5361287446805105
9964,2019-08-13 07:38:08.120000+00:00,2019,3,0.3980213705597797,0.5004681376197283
9973,2019-08-16 19:07:28.090000+00:00,2019,36,1.3704209455172176,1.375082189159154
9980,2019-08-18 16:06:56.400000+00:00,2019,4,0.5618174937038568,0.5024025110137804
9989,2019-08-21 08:34:07.140000+00:00,2019,2,0.5112940670303212,0.7261525644646207
10003,2019-08-25 13:09:59.110000+00:00,2019,2,-0.01462777066865617,0.2067144582232611
10007,2019-08-26 20:02:18.790000+00:00,2019,4,0.3515102383711774,0.35903817249519066
10018,2019-08-31 05:18:35.840000+00:00,2019,2,0.703813176110185,0.4186903504089447
10027,2019-09-03 09:34:11.200000+00:00,2019,1,0.3382550867874316,0.4177735440842513
10045,2019-09-08 18:44:58.430000+00:00,2019,18,0.8319005290756973,0.9199140183028489
10048,2019-09-09 10:44:37+00:00,2019,3,0.8025849863032759,0.6996231568356213
10049,2019-09-09 13:39:26.410000+00:00,2019,8,0.48640221199630385,0.6217114147894768
10050,2019-09-09 14:57:07.580000+00:00,2019,5,0.3429212982174421,0.44536806527739076
10051,2019-09-09 15:30:40.620000+00:00,2019,9,0.3700047213044641,0.49484434952792195
10052,2019-09-09 16:47:24.440000+00:00,2019,4,-0.2713710943713849,-0.07710274172207131
10054,2019-09-10 05:15:43.420000+00:00,2019,5,0.6497088509674871,0.7582519563199
10055,2019-09-10 05:24:25.180000+00:00,2019,4,1.2373059783607618,0.8735513548606182
10056,2019-09-10 07:19:33.900000+00:00,2019,5,1.0207339040362602,0.8358538437051689
10057,2019-09-10 10:16:35.840000+00:00,2019,32,1.3446334892719207,1.294534986210319
10059,2019-09-10 14:58:45.740000+00:00,2019,3,0.6817361585924948,0.6047542677537175
10060,2019-09-11 05:08:55.740000+00:00,2019,2,0.8384973475760933,0.9127536664142991
10062,2019-09-12 01:41:51.320000+00:00,2019,7,0.2693554791763437,0.3114262133130398
10076,2019-09-18 23:12:08.780000+00:00,2019,2,0.7023982225824431,0.5811654847722736
10078,2019-09-20 03:05:29.090000+00:00,2019,4,1.345347396236324,0.6821106025577843
10080,2019-09-20 03:09:22.900000+00:00,2019,5,0.3393884983284236,0.4189069556252433
10081,2019-09-20 14:13:23.920000+00:00,2019,18,0.8117971906090742,0.8665525317669751
10084,2019-09-22 11:17:22.110000+00:00,2019,9,0.7231180312938041,0.8585321430431734
10086,2019-09-23 17:40:46.860000+00:00,2019,2,0.7303725453874421,0.14939795197286448
10087,2019-09-23 20:11:16.720000+00:00,2019,4,0.2693082060019403,0.3925946993381265
10088,2019-09-23 20:52:31.530000+00:00,2019,2,1.035239572951805,0.961590101252322
10089,2019-09-24 01:26:51.160000+00:00,2019,4,0.6222516363959948,0.6513370600556765
10098,2019-09-27 20:43:06.120000+00:00,2019,2,-0.1807008796420679,0.04398380396576078
10107,2019-09-30 20:21:07.030000+00:00,2019,3,0.3176358145091016,0.35970654864579726
10122,2019-10-07 05:12:38.140000+00:00,2019,3,0.8980838853088742,0.8712615796681304
10126,2019-10-07 17:45:48.170000+00:00,2019,2,-0.1694178045539127,0.0824884675587084
10129,2019-10-08 20:18:05.970000+00:00,2019,7,0.2205973168097981,0.37021386897996494
10147,2019-10-16 08:37:57.610000+00:00,2019,3,0.3115409308656287,0.439626976199162
10148,2019-10-16 09:18:04.630000+00:00,2019,4,0.29419474547267777,0.5150740119554746
10174,2019-10-27 21:56:43.220000+00:00,2019,8,0.5978793300580606,0.7091031430076868
10175,2019-10-28 02:09:33.760000+00:00,2019,8,0.7549458043290922,0.8305039294996996
10176,2019-10-28 02:12:20.980000+00:00,2019,4,0.4921827877859297,0.571836545695535
10177,2019-10-28 02:17:32.990000+00:00,2019,2,0.2408950806177867,0.5529668574782644
10178,2019-10-28 02:35:11.850000+00:00,2019,14,0.7866377177109086,0.8561783259990554
10180,2019-10-28 05:40:57.030000+00:00,2019,7,0.7787245571408894,0.8717962279287654
10182,2019-10-28 15:00:27.990000+00:00,2019,7,0.4279513332036584,0.5244652443499394
10185,2019-10-28 21:10:29.430000+00:00,2019,14,0.761174212465782,0.8028745722880521
10186,2019-10-29 03:36:21.960000+00:00,2019,2,0.2823246330816938,0.5342309051943148
10187,2019-10-29 04:41:00.840000+00:00,2019,5,0.4508799091508664,0.5757195373743242
10201,2019-11-03 14:48:47.150000+00:00,2019,1,-0.0112373696232785,0.030833364513417616
10215,2019-11-08 04:21:03.140000+00:00,2019,7,0.562140171208241,0.6586540823545219
10221,2019-11-09 11:26:39.650000+00:00,2019,4,0.04168847941837085,0.29359475153099196
10225,2019-11-11 08:59:53.490000+00:00,2019,1,0.7044765537313016,0.6274946628925243
10236,2019-11-14 14:35:05.540000+00:00,2019,3,0.0338543142651648,0.16187692021664424
10243,2019-11-16 10:24:34.300000+00:00,2019,10,0.3770214540473472,0.4518383434205795
10261,2019-11-22 16:49:08.300000+00:00,2019,4,0.5898822231088856,0.47985261583117084
10268,2019-11-24 06:34:04.880000+00:00,2019,4,0.006195186222229705,0.09421137044378004
10269,2019-11-24 18:06:25.540000+00:00,2019,2,1.013476381980257,0.7382038502336485
10270,2019-11-25 21:10:11.230000+00:00,2019,8,0.42279234263868026,0.5490452639317004
10272,2019-11-25 23:17:17.660000+00:00,2019,3,0.4963326295802626,0.5928465407265435
10274,2019-11-26 03:08:45.280000+00:00,2019,6,1.1314416859383285,1.1983064922268087
10278,2019-11-28 07:13:43.840000+00:00,2019,3,0.3505315188114373,0.430049976108257
10280,2019-11-29 03:32:27.790000+00:00,2019,5,0.2151300961797217,0.58194918343685
10287,2019-12-02 00:37:51.320000+00:00,2019,25,1.1997502933790534,1.2162708464782148
10288,2019-12-02 00:41:39.270000+00:00,2019,1,-0.0708003992213357,0.33649823385762556
10291,2019-12-03 09:06:11.510000+00:00,2019,10,0.6701812276036548,0.762092491994751
10294,2019-12-04 00:11:52.390000+00:00,2019,12,0.9358996292169364,0.9878983884449444
10295,2019-12-04 03:28:23.440000+00:00,2019,13,0.7035097165833251,0.8024523053785131
10297,2019-12-04 09:05:10.840000+00:00,2019,2,0.21926556030455835,0.43412405773885787
10298,2019-12-04 13:17:59.270000+00:00,2019,1,-0.4323427599340284,-0.025044126855067128
10303,2019-12-05 11:09:01.340000+00:00,2019,3,1.3229267554448532,0.7300259404276384
10304,2019-12-05 16:02:03.110000+00:00,2019,6,0.24802182484983426,0.32486645352640675
10305,2019-12-06 01:04:08.090000+00:00,2019,14,1.0805286117761992,1.1349412522213187
10307,2019-12-06 15:48:45.230000+00:00,2019,12,0.5530038372836197,0.6282939845096933
10312,2019-12-08 08:27:39.260000+00:00,2019,1,0.3790548219918561,0.48150158905180473
10313,2019-12-08 10:58:54.030000+00:00,2019,2,0.5160317471269151,0.3359860715987901
10335,2019-12-19 04:11:40.760000+00:00,2019,16,1.1671752819322516,1.177807648075306
10336,2019-12-19 11:30:44+00:00,2019,3,0.2791434814377884,0.5362549578588283
10348,2019-12-22 15:32:31.690000+00:00,2019,3,0.1189668744996248,0.3253321035891087
10352,2019-12-23 19:50:12.380000+00:00,2019,12,0.6171902360127777,0.756977175199351
10353,2019-12-24 07:30:41.420000+00:00,2019,4,0.6090644298796111,0.7586116127122399
10361,2019-12-28 05:09:22.630000+00:00,2019,11,0.9614132742556278,1.0060965965863797
10375,2020-01-02 10:21:58.830000+00:00,2020,3,1.2188493524890571,0.8974483507913638
10387,2020-01-09 14:26:22.180000+00:00,2020,27,1.110437436845548,1.1071080552936763
10393,2020-01-12 15:54:14.800000+00:00,2020,7,0.4447276310682118,0.5412415422144927
10403,2020-01-18 15:37:01.220000+00:00,2020,3,0.8575873796404754,0.8160665437712733
10422,2020-01-21 05:03:49.220000+00:00,2020,6,1.1347285420806479,1.082409419375563
10430,2020-01-23 16:33:17.910000+00:00,2020,1,-0.2850449624558875,-0.18853105130960657
10431,2020-01-23 18:20:05.060000+00:00,2020,2,0.4113979000660486,0.3185968090969218
10436,2020-01-26 01:14:32.440000+00:00,2020,3,0.4897080906169937,0.5921548576769423
10440,2020-01-27 10:16:31.200000+00:00,2020,5,0.4307624829819985,0.4978796809630891
10441,2020-01-27 10:33:38.570000+00:00,2020,7,0.4504011925326625,0.49247192666935746
10452,2020-02-01 19:24:46.490000+00:00,2020,3,-0.0032168630106217,0.28832866007139535
10457,2020-02-03 07:27:37.440000+00:00,2020,9,0.5832379441308619,0.6386183705573594
10462,2020-02-03 22:55:08.170000+00:00,2020,4,0.40529608322216193,0.46609067893891987
10470,2020-02-08 13:37:48.270000+00:00,2020,2,0.766122130483533,0.41758578708554894
10471,2020-02-08 18:10:02.190000+00:00,2020,4,0.24924904510131152,0.4001182283765117
10472,2020-02-08 19:07:20.320000+00:00,2020,2,0.16007716877654596,0.2021479029132413
10475,2020-02-09 09:47:04.990000+00:00,2020,4,1.277889571275291,0.7186706022264516
10492,2020-02-13 22:08:58.920000+00:00,2020,1,-0.1821069420320835,0.22519169104687775
10497,2020-02-17 14:30:56.820000+00:00,2020,3,0.110024868330856,0.30915631045843744
10500,2020-02-18 09:50:33.370000+00:00,2020,5,0.3118135959098733,0.46187267143596483
10501,2020-02-18 10:24:42.400000+00:00,2020,5,0.4658605612352973,0.5966887887946752
10502,2020-02-18 10:29:01.280000+00:00,2020,5,0.3517059823626598,0.5036665386241543
10503,2020-02-18 10:36:20.190000+00:00,2020,3,0.3695493856660798,0.545336899355503
10504,2020-02-18 10:44:20.330000+00:00,2020,1,0.689449742346623,0.9062946629886172
10505,2020-02-18 11:32:41.450000+00:00,2020,1,-0.0175711491677379,0.38972748391122336
10509,2020-02-19 11:36:30.920000+00:00,2020,2,-0.0056980267800267465,0.24620824533259436
10519,2020-02-22 00:47:18.720000+00:00,2020,11,1.0148834919095104,1.129353695493383
10526,2020-02-23 13:37:53.110000+00:00,2020,33,1.25100829743868,1.213411908411523
10527,2020-02-23 13:48:01.230000+00:00,2020,2,-0.1587890266439886,0.0931172454686325
10528,2020-02-23 13:53:07.810000+00:00,2020,6,0.25866885632213804,0.3019289040112717
10529,2020-02-23 14:07:29.890000+00:00,2020,2,-0.011918219351306648,0.23998805276131446
10530,2020-02-23 14:30:12.730000+00:00,2020,6,0.29655306794412606,0.29160280803557914
10532,2020-02-24 12:10:00.520000+00:00,2020,2,0.06826210661055485,0.1830508730220105
10533,2020-02-24 12:54:32.110000+00:00,2020,5,0.3036267780683839,0.41633058606539225
10535,2020-02-24 21:49:44.090000+00:00,2020,2,0.9860887546530062,0.8698484030066413
10537,2020-02-25 18:34:29.760000+00:00,2020,17,0.7212833320094223,0.7584990334401024
10539,2020-02-26 03:10:48.790000+00:00,2020,2,0.4245559991646929,0.3658495405654028
10541,2020-02-27 05:48:27.700000+00:00,2020,12,0.8700636319405436,0.8494184951458086
10542,2020-02-27 05:50:11.300000+00:00,2020,3,0.5191027745225512,0.5611735086592462
10543,2020-02-27 06:16:33.450000+00:00,2020,11,0.6737909711244694,0.6641288876006517
10547,2020-03-02 05:35:04.660000+00:00,2020,1,-0.2294486181523032,0.17785001492665806
10553,2020-03-05 03:00:45.640000+00:00,2020,5,0.3033852245831554,0.39989913572943636
10557,2020-03-06 01:21:07.780000+00:00,2020,5,0.4744465790835468,0.5709604902298278
10558,2020-03-06 04:24:20.350000+00:00,2020,5,0.6205417164776676,0.5435598256388904
10568,2020-03-08 18:03:17.910000+00:00,2020,2,-0.30861986271904435,-0.0839351791112159
10572,2020-03-11 03:33:31.850000+00:00,2020,8,0.7119494242295699,0.7488510784496372
10573,2020-03-11 03:36:07.150000+00:00,2020,3,0.3093802447808851,0.39959528967297564
10574,2020-03-11 04:20:03.280000+00:00,2020,6,0.5660508770679606,0.6635393081755978
10576,2020-03-11 04:37:36.260000+00:00,2020,4,0.5681488534265015,0.65918728704081
10583,2020-03-14 13:59:48.230000+00:00,2020,1,-0.3349132034984996,0.07238542958046162
10584,2020-03-15 03:25:39.350000+00:00,2020,37,1.5173569512782732,1.5104653858098214
10592,2020-03-17 13:58:43.460000+00:00,2020,1,-0.5402700097562905,-0.13297137667732922
10593,2020-03-17 14:14:00.520000+00:00,2020,3,-0.1152864425141735,0.03517553397660983
10594,2020-03-17 17:57:39.370000+00:00,2020,3,-0.1332513394375598,-0.03673742829127884
10604,2020-03-21 16:28:25.370000+00:00,2020,1,-0.3530079545540481,-0.25649404340776716
10606,2020-03-22 02:49:50.930000+00:00,2020,4,1.1380425526657387,0.8198879999327244
10607,2020-03-22 07:00:40.580000+00:00,2020,4,0.2713222869811831,0.3774539648879751
10608,2020-03-22 13:02:49.810000+00:00,2020,4,0.13187492007935905,0.2922016355021121
10609,2020-03-22 13:44:49.160000+00:00,2020,4,0.08001902340777226,0.3348917234772272
10616,2020-03-25 21:10:27.320000+00:00,2020,3,0.0574290659348479,0.20636917510895056
10618,2020-03-26 03:45:21.120000+00:00,2020,5,1.0448470716390486,0.771389077547969
10620,2020-03-27 00:29:51.610000+00:00,2020,5,0.3491501194104907,0.45159688647043933
10624,2020-03-28 04:22:50.430000+00:00,2020,7,0.4642086393144633,0.5610726337385865
10625,2020-03-28 09:41:34.490000+00:00,2020,2,0.5140847062035349,0.5561554403402308
10626,2020-03-28 18:20:35.630000+00:00,2020,16,0.4791280976244596,0.5777948252671641
10629,2020-03-29 15:07:18.590000+00:00,2020,4,-0.010294266585635599,0.12572111087029914
10630,2020-03-29 16:39:45.640000+00:00,2020,3,-0.282833146846758,-0.03424747649057375
10631,2020-03-29 20:16:28.040000+00:00,2020,3,0.2022783998228712,0.39351689560487785
10634,2020-03-30 12:14:57.220000+00:00,2020,7,0.3772767427095389,0.5185719491211942
10638,2020-04-01 19:37:44.150000+00:00,2020,11,0.5476886677831465,0.6045929771999278
10642,2020-04-03 12:26:06.100000+00:00,2020,1,1.4299090295008092,1.352927138662032
10644,2020-04-05 13:57:49.120000+00:00,2020,6,0.31516078300103145,0.34645365872423695
10657,2020-04-10 10:20:47.560000+00:00,2020,3,0.9655061733050344,0.7979888877435579
10658,2020-04-10 10:21:22.580000+00:00,2020,5,0.3387943024448967,0.48885337797098827
10659,2020-04-10 10:26:43.640000+00:00,2020,4,0.9806902595612442,0.6296311161695101
10662,2020-04-10 20:58:24.320000+00:00,2020,2,-0.21267465289316195,0.03923161921945914
10663,2020-04-10 21:32:05.950000+00:00,2020,1,0.8733992914959765,0.725979239412258
10664,2020-04-11 09:21:39.950000+00:00,2020,22,0.9566919336607373,0.9329463913676118
10668,2020-04-12 17:46:33.050000+00:00,2020,5,0.7046572619815479,0.783820543346934
10669,2020-04-12 18:44:35.770000+00:00,2020,2,-0.041379780321992146,0.21052649179062893
10670,2020-04-13 05:29:30.040000+00:00,2020,1,-0.0026741303701007,0.4046245027088605
10677,2020-04-16 09:18:29.860000+00:00,2020,7,0.5221916998834308,0.5954890087767142
10679,2020-04-16 10:11:26.750000+00:00,2020,5,0.7267835352225749,0.8035151366679529
10680,2020-04-16 16:05:38.010000+00:00,2020,1,0.8772452458169053,0.919315979953601
10681,2020-04-16 16:36:38.870000+00:00,2020,10,0.6563291609784361,0.7220490109411789
10682,2020-04-16 18:48:21.020000+00:00,2020,1,-0.8250435930267059,-0.4177449599477447
10683,2020-04-16 19:52:12.890000+00:00,2020,7,0.4661738281756913,0.5453021541749774
10686,2020-04-17 05:05:38.040000+00:00,2020,4,0.5005926607652316,0.5840478419453086
10687,2020-04-17 09:17:49.960000+00:00,2020,36,1.4181518843003424,1.379509220783424
10688,2020-04-17 09:18:14.130000+00:00,2020,5,0.8092678485206681,0.8513385826573643
10689,2020-04-17 09:18:15.330000+00:00,2020,6,0.663721570779988,0.7870307522722116
10690,2020-04-17 09:31:43.090000+00:00,2020,1,-0.1651431233448819,0.24215550973407934
10691,2020-04-17 10:25:50.570000+00:00,2020,4,0.2052071578592217,0.401713497623133
10692,2020-04-17 10:58:51.480000+00:00,2020,4,0.3871497966041025,0.5099955501774096
10693,2020-04-17 12:25:32.810000+00:00,2020,10,0.5245486365363481,0.5876145715827245
10698,2020-04-18 05:35:29.180000+00:00,2020,8,0.7440207272892713,0.7462443761808115
10699,2020-04-18 14:15:50.180000+00:00,2020,14,0.6106759894206966,0.6477232102891635
10700,2020-04-18 15:48:15.240000+00:00,2020,1,-0.6194345083497659,-0.21213587527080463
10701,2020-04-19 10:25:34.380000+00:00,2020,5,1.326478861868949,0.6248073017772324
10704,2020-04-20 02:34:10.300000+00:00,2020,7,0.5834161428365021,0.6254868769731983
10705,2020-04-20 06:21:03.740000+00:00,2020,6,0.7217300908669839,0.7078927082653508
10706,2020-04-20 20:46:17.410000+00:00,2020,4,0.3324022486776498,0.42436858164647795
10707,2020-04-20 23:13:00.460000+00:00,2020,24,1.2798813296706373,1.3023551000621727
10710,2020-04-21 13:56:31.320000+00:00,2020,2,0.1294876802403519,0.39555681089156147
10713,2020-04-22 07:00:26.830000+00:00,2020,3,0.2941709095431486,0.41901053776660646
10717,2020-04-24 19:08:31.670000+00:00,2020,1,0.2020291242172678,0.32686875244072566
10719,2020-04-24 19:21:12.770000+00:00,2020,2,0.16518861748247204,0.27586538716734144
10720,2020-04-24 22:47:43.630000+00:00,2020,10,0.651960585736555,0.6916038035202432
10721,2020-04-25 03:01:22.650000+00:00,2020,4,0.6711034262898712,0.7131741604265666
10723,2020-04-25 11:58:45.720000+00:00,2020,10,0.5337651830236679,0.5702928325551624
10724,2020-04-25 11:58:55.520000+00:00,2020,2,0.315044010822911,0.4145243499260258
10726,2020-04-25 17:12:20.130000+00:00,2020,1,-0.1653784451822457,-0.06886453403596475
10729,2020-04-27 07:26:55.110000+00:00,2020,13,0.9757256495950932,1.0170951684504674
10734,2020-04-30 21:24:40.090000+00:00,2020,7,0.2336831214083852,0.2757538555450813
10749,2020-05-04 01:44:16.620000+00:00,2020,1,1.4897248865106802,1.4463165960618665
10774,2020-05-17 04:17:34.180000+00:00,2020,9,0.3889593417354577,0.49140610879540636
10775,2020-05-17 12:52:12.700000+00:00,2020,6,0.15870319080001036,0.2633356411839458
10777,2020-05-17 18:22:05.130000+00:00,2020,3,-0.0121045779221704,0.08440933322411055
10778,2020-05-18 04:49:29.150000+00:00,2020,2,0.9774843095497201,0.8612439579033553
