event_idx,event_time,lat,lon,depth,x,y,z,ex,ey,ez,nccp,nccs,nctp,ncts,cid,is_dtcc,n_used,ml_ufraw_reloc,ml_ufcorr_reloc,ml_ufcorr_old,dml
10352,2019-12-23 19:50:12.240000+00:00,35.727515,129.368302,10.339,-1047.5,-2943.6,-987.6,0.1,0.2,0.1,39,187,1330,1551,1,True,12.0,0.6156609607409254,0.7454345612146641,0.756977175199351,-0.011542613984686922
10353,2019-12-24 07:30:41.429999+00:00,35.751355,129.376302,11.662,-323.9,-298.4,335.2,0.1,0.2,0.1,9,24,894,1434,1,True,4.0,0.5919969943068776,0.7414718238123703,0.7586116127122399,-0.017139788899869557
10357,2019-12-26 10:36:58.909999+00:00,35.796281,129.419808,14.099,3610.0,4686.3,2772.5,0.4,0.3,0.3,2,2,878,1082,1,True,3.0,1.1230588853597179,0.7187221992129531,,
10358,2019-12-26 10:39:02.879999+00:00,35.796281,129.418547,14.457,3495.9,4686.3,3130.7,0.3,0.4,0.2,2,5,780,686,1,True,1.0,1.6967116215859228,1.102577607274542,,
10361,2019-12-28 05:09:22.879999+00:00,35.747351,129.519963,10.758,12669.8,-742.7,-568.4,0.2,0.1,0.2,6,7,55,59,1,True,11.0,0.9084404539288573,0.9944143091616231,1.0060965965863795,-0.01168228742475641
10375,2020-01-02 10:21:58.750000+00:00,35.712073,129.35188,8.862,-2533.3,-4657.0,-2464.7,0.1,0.1,0.1,19,58,610,700,1,True,3.0,1.2172089668909516,0.9721573350922927,0.8974483507913638,0.07470898430092898
10387,2020-01-09 14:26:22.250000+00:00,35.777315,129.377507,12.194,-214.9,2582.0,867.7,0.2,0.4,0.2,0,5,1638,1887,1,True,27.0,1.1157733707597783,1.0959376937419265,1.1071080552936765,-0.011170361551749997
10393,2020-01-12 15:54:14.810000+00:00,35.795833,129.33654,14.607,-3919.1,4636.7,3280.5,0.2,0.2,0.3,0,0,480,510,1,False,7.0,0.4231103394150515,0.5227405073734941,0.5412415422144927,-0.01850103484099863
10403,2020-01-18 15:37:01.010000+00:00,35.829333,129.298275,14.008,-7377.4,8353.7,2682.0,0.1,0.1,0.1,1,6,121,177,1,True,3.0,0.8711570359448451,0.8262092294278218,0.8160665437712733,0.010142685656548522
10422,2020-01-21 05:03:49.409999+00:00,35.722717,129.273942,6.424,-9583.5,-3475.9,-4902.7,0.5,0.6,0.5,0,0,102,107,1,False,6.0,1.0802997567449948,0.9764602972919962,1.082409419375563,-0.10594912208356666
10430,2020-01-23 16:33:17.679999+00:00,35.769836,129.322754,9.613,-5166.4,1752.2,-1713.0,0.1,0.1,0.0,5,68,382,675,1,True,1.0,-0.253424120089933,-0.1537936048924028,-0.1885310513096065,0.03473744641720372
10431,2020-01-23 18:20:05.179999+00:00,35.753589,129.379639,10.788,-22.1,-50.6,-538.1,0.1,0.2,0.1,42,50,873,1275,1,True,2.0,0.38152008156014605,0.3409303538385011,0.3185968090969218,0.022333544741579336
10436,2020-01-26 01:14:32.609999+00:00,35.791964,129.366504,9.206,-1209.7,4207.3,-2119.9,0.2,0.3,0.2,1,3,346,412,1,True,3.0,0.3946536850465543,0.511509161423834,0.5921548576769423,-0.08064569625310836
10440,2020-01-27 10:16:31.010000+00:00,35.721277,129.365316,9.908,-1317.8,-3635.7,-1418.1,0.1,0.1,0.1,51,71,1564,2054,1,True,5.0,0.44489812965569775,0.5308427892199026,0.4978796809630891,0.03296310825681348
10441,2020-01-27 10:33:38.429999+00:00,35.721232,129.36521,9.908,-1327.3,-3640.7,-1418.7,0.1,0.1,0.1,55,55,1565,1823,1,True,7.0,0.45366254789287863,0.4925643474008033,0.4924719266693574,9.24207314458858e-05
10452,2020-02-01 19:24:46.320000+00:00,35.714677,129.354842,9.423,-2265.3,-4368.0,-1903.4,0.1,0.1,0.1,51,164,759,1205,1,True,3.0,0.0011214735214526428,0.32294369811162943,0.2883286600713953,0.034615038040234136
10457,2020-02-03 07:27:37.420000+00:00,35.716659,129.400741,5.219,1886.9,-4148.2,-6107.2,0.2,0.3,0.3,0,1,440,467,1,True,9.0,0.5735063391754973,0.6105933957834647,0.6386183705573594,-0.02802497477389465
10462,2020-02-03 22:55:08.179999+00:00,35.764901,129.392342,10.185,1126.8,1204.5,-1141.2,0.2,0.2,0.2,0,2,1146,1520,1,True,4.0,0.3988716312474002,0.45277980952630537,0.4660906789389198,-0.013310869412614446
10470,2020-02-08 13:37:48.369999+00:00,35.72513,129.403296,10.853,2117.9,-3208.2,-473.6,0.2,0.7,0.2,4,0,861,1782,1,True,2.0,0.7322520552851081,0.3975057440673735,0.4175857870855489,-0.020080043018175397
10471,2020-02-08 18:10:02.120000+00:00,35.664323,129.473022,9.282,8428.5,-9955.0,-2044.5,0.1,0.1,0.1,6,10,65,68,1,True,4.0,0.2452952760614563,0.4131421479033036,0.4001182283765117,0.013023919526791938
10472,2020-02-08 19:07:20.379999+00:00,35.664193,129.473161,9.285,8441.1,-9969.5,-2040.9,0.1,0.1,0.1,3,10,41,51,1,True,2.0,0.13431549043711855,0.17718596420815141,0.2021479029132413,-0.024961938705089892
10475,2020-02-09 09:47:05.150000+00:00,35.81252,129.402799,15.021,2071.9,6488.2,3694.3,0.2,0.2,0.2,0,0,513,408,1,False,4.0,1.2732521408333894,0.7778148130301382,0.7186706022264516,0.05914421080368659
10492,2020-02-13 22:08:58.759999+00:00,35.723047,129.359058,9.953,-1883.9,-3439.3,-1373.2,0.2,0.3,0.1,2,6,794,910,1,True,1.0,-0.1573361997359326,0.27373677214466646,0.2251916910468777,0.04854508109778877
10497,2020-02-17 14:30:56.649999+00:00,35.705562,129.357243,9.23,-2048.2,-5379.3,-2096.6,0.1,0.1,0.1,9,10,703,643,1,True,3.0,0.12154920241052536,0.35880801437763493,0.3091563104584374,0.04965170391919754
10500,2020-02-18 09:50:33.380000+00:00,35.748918,129.410775,12.038,2794.0,-568.9,711.8,0.1,0.1,0.1,5,3,0,0,1,True,5.0,0.28338630713476065,0.4585750339444746,0.4618726714359648,-0.003297637491490202
10501,2020-02-18 10:24:42.460000+00:00,35.749308,129.410059,11.73,2729.3,-525.5,403.4,0.1,0.1,0.1,13,23,1172,1403,1,True,5.0,0.44225253398511155,0.5869014967571924,0.5966887887946752,-0.009787292037482853
10502,2020-02-18 10:29:01.379999+00:00,35.749272,129.409945,11.738,2719.0,-529.6,412.1,0.1,0.1,0.1,14,22,716,1079,1,True,5.0,0.30564785508601466,0.47401572283790366,0.5036665386241543,-0.029650815786250673
10503,2020-02-18 10:36:20.280000+00:00,35.749284,129.409928,11.741,2717.5,-528.2,414.2,0.1,0.1,0.1,15,25,807,1107,1,True,3.0,0.326599139351359,0.5155651431018244,0.545336899355503,-0.02977175625367856
10504,2020-02-18 10:44:20.359999+00:00,35.749223,129.409196,11.701,2651.2,-535.0,374.6,0.2,0.2,0.1,4,12,663,697,1,True,1.0,0.673625146132036,0.9241377225867844,0.9062946629886172,0.017843059598167232
10505,2020-02-18 11:32:41.520000+00:00,35.74939,129.409701,11.736,2696.9,-516.5,409.5,0.1,0.1,0.1,15,21,692,964,1,True,1.0,-0.06921236096181049,0.36186061091878857,0.3897274839112233,-0.027866872992434732
10507,2020-02-18 21:02:10.400000+00:00,35.728585,129.36984,9.998,-908.4,-2824.9,-1328.2,0.1,0.1,0.1,51,74,392,564,1,True,2.0,1.1911072896245998,0.8131542109243226,,
10509,2020-02-19 11:36:30.870000+00:00,35.719979,129.36569,9.913,-1283.9,-3779.8,-1413.3,0.1,0.1,0.1,12,69,764,1430,1,True,2.0,-0.019533935988541695,0.24581780755052293,0.2462082453325943,-0.00039043778207137336
10519,2020-02-22 00:47:18.730000+00:00,35.784465,129.382503,11.396,237.0,3375.2,70.0,0.2,0.2,0.1,5,10,1619,2082,1,True,11.0,0.9826839483822927,1.114640980120841,1.129353695493383,-0.014712715372541929
10526,2020-02-23 13:37:52.939999+00:00,35.714392,129.354688,9.459,-2279.3,-4399.6,-1867.0,0.1,0.1,0.1,126,294,1559,1848,1,True,33.0,1.253955299074023,1.2156872212403729,1.213411908411523,0.0022753128288499624
10527,2020-02-23 13:48:01.110000+00:00,35.71462,129.354769,9.449,-2271.9,-4374.3,-1877.2,0.1,0.1,0.1,36,156,949,1231,1,True,2.0,-0.1519773443561705,0.11337439918289413,0.0931172454686325,0.020257153714261636
10528,2020-02-23 13:53:07.669999+00:00,35.714539,129.354362,9.439,-2308.7,-4383.4,-1887.2,0.1,0.1,0.1,90,205,1092,1424,1,True,6.0,0.2599469514369792,0.30497620769877753,0.3019289040112717,0.0030473036875058312
10529,2020-02-23 14:07:29.879999+00:00,35.714368,129.354305,9.436,-2313.9,-4402.3,-1890.7,0.1,0.1,0.1,68,116,1150,1267,1,True,2.0,-0.027052053711605017,0.2382996898274596,0.2399880527613144,-0.0016883629338547979
10530,2020-02-23 14:30:12.630000+00:00,35.714457,129.354972,9.477,-2253.5,-4392.4,-1849.0,0.1,0.1,0.1,97,252,1266,1773,1,True,6.0,0.2911768678018687,0.2869960708176711,0.2916028080355791,-0.004606737217907997
10532,2020-02-24 12:10:00.520000+00:00,35.791935,129.366439,9.192,-1215.6,4204.1,-2134.9,0.2,0.3,0.2,1,3,762,1056,1,True,2.0,0.05138882028335934,0.17434783366313775,0.1830508730220105,-0.00870303935887276
10533,2020-02-24 12:54:32.210000+00:00,35.808451,129.416276,12.929,3290.4,6036.7,1602.2,0.4,0.2,0.4,0,1,1496,1965,1,True,5.0,0.28294876712803485,0.3908182837605324,0.4163305860653922,-0.02551230230485979
10535,2020-02-24 21:49:44.159999+00:00,35.773617,129.395964,13.523,1454.2,2171.6,2196.3,0.9,0.6,0.2,0,1,423,430,1,True,2.0,0.9798185328103048,0.8953697673133023,0.8698484030066413,0.025521364306660965
10537,2020-02-25 18:34:29.620000+00:00,35.710307,129.358008,9.725,-1979.0,-4852.9,-1601.6,0.1,0.1,0.1,95,119,1581,1809,1,True,17.0,0.7272949019447639,0.752812906357012,0.7584990334401024,-0.005686127083090353
10539,2020-02-26 03:10:48.619999+00:00,35.729456,129.274414,6.529,-9540.4,-2728.3,-4797.3,0.6,0.8,0.5,0,0,150,128,1,False,2.0,0.41465837684578455,0.35287018544723453,0.3658495405654028,-0.012979355118168279
10541,2020-02-27 05:48:27.589999+00:00,35.659534,129.325016,9.129,-4965.2,-10486.4,-2197.6,0.0,0.0,0.1,12,21,38,42,1,True,12.0,0.8692699371204129,0.8474180857816134,0.8494184951458086,-0.0020004093641952103
10542,2020-02-27 05:50:11.189999+00:00,35.659635,129.325179,9.139,-4950.5,-10475.1,-2187.6,0.1,0.0,0.1,4,15,27,32,1,True,3.0,0.5208538354603074,0.5579408920682738,0.5611735086592462,-0.0032326165909724036
10543,2020-02-27 06:16:33.320000+00:00,35.659456,129.324886,9.122,-4977.0,-10495.0,-2204.8,0.0,0.0,0.1,12,19,38,36,1,True,11.0,0.6816646157572792,0.666109734215622,0.6641288876006517,0.001980846614970333
10547,2020-03-02 05:35:03.819999+00:00,35.718026,129.406063,11.151,2368.3,-3996.5,-175.8,0.5,0.8,0.5,0,0,148,84,1,False,1.0,-0.012114689262804124,0.41895828261779494,0.177850014926658,0.24110826769113694
10553,2020-03-05 03:00:45.420000+00:00,35.73064,129.276774,6.417,-9326.8,-2596.9,-4909.3,0.6,0.9,0.5,0,0,161,123,1,False,5.0,0.302085043809609,0.4017155590071392,0.3998991357294363,0.0018164232777028722
10557,2020-03-06 01:21:07.580000+00:00,35.762317,129.33877,10.302,-3718.2,917.8,-1024.3,0.2,0.1,0.2,5,8,727,1034,1,True,5.0,0.4993844694359648,0.599014984633495,0.5709604902298278,0.02805449440366725
10558,2020-03-06 04:24:20.269999+00:00,35.701355,129.24554,4.387,-12154.3,-5846.2,-6939.4,0.9,1.3,1.1,0,0,10,5,1,False,5.0,0.6652310833434114,0.5850500132969072,0.5435598256388904,0.04149018765801682
10568,2020-03-08 18:03:17.760000+00:00,35.717875,129.40262,9.759,2056.9,-4013.2,-1567.1,0.3,0.2,0.1,2,9,626,1278,1,True,2.0,-0.3195486818694937,-0.0796852504621445,-0.0839351791112159,0.004249928649071394
10572,2020-03-11 03:33:31.739999+00:00,35.729114,129.369621,9.993,-928.3,-2766.2,-1333.6,0.1,0.1,0.1,97,224,993,1363,1,True,8.0,0.7125348860557592,0.7500287062106575,0.7488510784496372,0.0011776277610203723
10573,2020-03-11 03:36:06.969999+00:00,35.729122,129.36945,9.97,-943.7,-2765.3,-1356.7,0.1,0.1,0.1,31,154,650,905,1,True,3.0,0.315402506370988,0.44832620182708155,0.3995952896729756,0.048730912154105965
10574,2020-03-11 04:20:03.180000+00:00,35.729207,129.369458,9.992,-943.0,-2755.8,-1334.2,0.1,0.1,0.1,107,226,1038,1350,1,True,6.0,0.5669811202404678,0.6609849489369017,0.6635393081755978,-0.002554359238696069
10576,2020-03-11 04:37:36.130000+00:00,35.729134,129.369352,9.985,-952.6,-2763.9,-1341.4,0.1,0.1,0.1,101,215,871,1336,1,True,4.0,0.5716344133241966,0.6614801298467454,0.65918728704081,0.0022928428059354466
10583,2020-03-14 13:59:48.270000+00:00,35.750688,129.379525,10.337,-32.4,-372.5,-989.7,0.1,0.2,0.1,0,0,564,1284,1,False,1.0,-0.38628611485293973,0.04478685702765933,0.0723854295804616,-0.027598572552802264
10584,2020-03-15 03:25:39.219999+00:00,35.728691,129.369759,9.995,-915.8,-2813.1,-1331.8,0.1,0.1,0.1,125,241,1323,1645,1,True,37.0,1.516220061167348,1.500394263001963,1.5104653858098214,-0.010071122807858268
10592,2020-03-17 13:58:43.340000+00:00,35.764583,129.377035,8.608,-257.6,1169.3,-2718.0,0.1,0.1,0.1,59,107,525,834,1,True,1.0,-0.5523712454975018,-0.12129827361690276,-0.1329713766773292,0.011673103060426432
10593,2020-03-17 14:14:00.560000+00:00,35.764535,129.376953,8.614,-265.0,1163.9,-2712.6,0.1,0.1,0.1,90,180,839,984,1,True,3.0,-0.1528975815865814,0.022291145223132525,0.0351755339766098,-0.012884388753477277
10594,2020-03-17 17:57:39.439999+00:00,35.750972,129.372835,11.684,-637.4,-340.9,357.7,0.2,0.2,0.1,0,11,324,752,1,True,3.0,-0.17627762569845729,-0.07664711050092708,-0.0367374282912788,-0.03990968220964828
10604,2020-03-21 16:28:25.260000+00:00,35.727157,129.368042,9.772,-1071.1,-2983.4,-1554.2,0.1,0.1,0.1,29,90,848,969,1,True,1.0,-0.3508667123978544,-0.2512361972003242,-0.2564940434077671,0.005257846207442907
10606,2020-03-22 02:49:51+00:00,35.724113,129.406868,10.914,2441.1,-3321.1,-412.4,0.1,0.1,0.1,25,30,951,1099,1,True,4.0,1.1356293181220347,0.8436913354539182,0.8198879999327244,0.023803335521193736
10607,2020-03-22 07:00:40.520000+00:00,35.727384,129.354102,9.46,-2332.1,-2958.1,-1866.6,0.1,0.1,0.1,7,24,602,689,1,True,4.0,0.26681334239445753,0.37931810577925773,0.3774539648879751,0.0018641408912826174
10608,2020-03-22 13:02:49.850000+00:00,35.724011,129.406812,10.875,2436.0,-3332.3,-451.2,0.1,0.1,0.1,27,39,1291,1444,1,True,4.0,0.10194990203040011,0.2690523582144272,0.2922016355021121,-0.0231492772876849
10609,2020-03-22 13:44:49.240000+00:00,35.724072,129.407023,10.917,2455.1,-3325.6,-409.5,0.1,0.1,0.1,44,36,1697,1509,1,True,4.0,0.02630378871879746,0.30026801284773685,0.3348917234772272,-0.03462371062949032
10616,2020-03-25 21:10:27.239999+00:00,35.700326,129.380729,9.287,76.6,-5960.4,-2039.6,0.1,0.1,0.1,1,5,95,531,1,True,3.0,0.051682796629054284,0.1949871102538206,0.2063691751089505,-0.011382064855129909
10620,2020-03-27 00:29:51.700000+00:00,35.793665,129.382349,9.52,223.0,4396.0,-1806.2,0.2,0.2,0.3,0,0,1105,754,1,False,5.0,0.29141396100558703,0.4082694373828667,0.4515968864704393,-0.04332744908757258
10624,2020-03-28 04:22:50.280000+00:00,35.727665,129.354102,9.47,-2332.1,-2926.9,-1856.8,0.1,0.1,0.1,28,52,1127,1327,1,True,7.0,0.4729651925387186,0.5772554207608692,0.5610726337385865,0.016182787022282707
10625,2020-03-28 09:41:34.600000+00:00,35.797677,129.367399,11.011,-1128.8,4841.2,-315.4,0.3,0.2,0.4,0,0,754,1045,1,False,2.0,0.4951203824479933,0.5379908562190266,0.5561554403402308,-0.01816458412120414
10626,2020-03-28 18:20:35.479999+00:00,35.727755,129.354118,9.47,-2330.6,-2917.0,-1856.1,0.1,0.1,0.1,32,54,1464,1776,1,True,16.0,0.4825361829671485,0.5835924187681423,0.5777948252671641,0.005797593500978193
10629,2020-03-29 15:07:18.429999+00:00,35.727897,129.354102,9.447,-2332.1,-2901.2,-1879.6,0.1,0.1,0.1,26,48,895,1276,1,True,4.0,-0.0029058519715866593,0.1350578920204437,0.1257211108702991,0.00933678115014458
10630,2020-03-29 16:39:45.520000+00:00,35.727694,129.353988,9.438,-2342.4,-2923.8,-1888.7,0.1,0.1,0.1,15,42,696,1278,1,True,3.0,-0.28478172489343523,-0.017880095827566167,-0.0342474764905737,0.01636738066300753
10631,2020-03-29 20:16:28.120000+00:00,35.721733,129.417716,12.077,3422.5,-3585.2,750.4,0.3,0.4,0.5,1,1,1005,1047,1,True,3.0,0.16568852045912608,0.36131744873624566,0.3935168956048778,-0.03219944686863213
10634,2020-03-30 12:14:57.030000+00:00,35.727714,129.354272,9.493,-2316.7,-2921.5,-1833.3,0.1,0.1,0.1,28,51,1191,1505,1,True,7.0,0.37860176544829494,0.5157181485665538,0.5185719491211942,-0.002853800554640351
10638,2020-04-01 19:37:44.119999+00:00,35.739425,129.383968,10.601,369.5,-1622.2,-725.8,0.2,0.2,0.1,5,6,1203,1195,1,True,11.0,0.5272485412897894,0.5971029963619173,0.6045929771999278,-0.007489980838010446
10642,2020-04-03 12:26:06.379999+00:00,35.749243,129.519629,15.798,12639.4,-532.7,4471.9,0.2,0.1,0.1,2,3,90,96,1,True,1.0,1.398709346767046,1.3185282767205417,1.352927138662032,-0.03439886194149033
10644,2020-04-05 13:57:48.939999+00:00,35.694425,129.378141,10.592,-157.6,-6615.0,-734.2,0.1,0.1,0.1,27,139,990,961,1,True,6.0,0.3246458957955328,0.3571434616367303,0.3464536587242369,0.010689802912493385
10657,2020-04-10 10:20:47.490000+00:00,35.711804,129.351408,8.813,-2576.0,-4686.8,-2513.0,0.1,0.1,0.1,30,49,579,592,1,True,3.0,0.9804542012621114,0.8565636375838241,0.7979888877435579,0.05857474984026623
10658,2020-04-10 10:21:22.510000+00:00,35.712097,129.351302,8.76,-2585.6,-4654.3,-2566.4,0.1,0.1,0.1,69,36,1156,568,1,True,5.0,0.3137563591540231,0.48894508596373704,0.4888533779709882,9.170799274882402e-05
10659,2020-04-10 10:26:43.539999+00:00,35.71217,129.351457,8.788,-2571.6,-4646.1,-2538.9,0.1,0.1,0.1,29,51,603,523,1,True,4.0,0.9725603236304253,0.6633993649195917,0.6296311161695101,0.033768248750081664
10662,2020-04-10 20:58:24.219999+00:00,35.718754,129.378597,9.704,-116.3,-3915.6,-1622.9,0.1,0.2,0.1,6,13,830,665,1,True,2.0,-0.20217193737491845,0.06317980616414617,0.0392316192194591,0.023948186944687075
10663,2020-04-10 21:32:05.900000+00:00,35.764705,129.377214,8.641,-241.4,1182.9,-2684.9,0.0,0.1,0.1,78,202,845,1238,1,True,1.0,0.8749345841029199,0.7151622529046353,0.725979239412258,-0.010816986507622639
10664,2020-04-11 09:21:39.990000+00:00,35.764705,129.377303,8.64,-233.3,1182.9,-2686.3,0.1,0.1,0.1,209,295,1388,1730,1,True,22.0,0.9583333533883127,0.9152854183790885,0.9329463913676118,-0.017660972988523316
10667,2020-04-11 17:48:25.280000+00:00,35.764762,129.377393,8.659,-225.2,1189.2,-2667.6,0.1,0.1,0.1,29,90,527,640,1,True,1.0,1.3765288617239788,0.8642764344000898,,
10669,2020-04-12 18:44:35.740000+00:00,35.675671,129.373682,11.439,-561.1,-8695.9,113.0,0.3,0.4,0.5,0,0,55,290,1,False,2.0,-0.07500745665156572,0.1903442868874989,0.2105264917906289,-0.020182204903129997
10670,2020-04-13 05:29:29.929999+00:00,35.713826,129.354679,9.333,-2280.0,-4462.4,-1993.0,0.1,0.1,0.1,10,73,725,759,1,True,1.0,0.011816704617620966,0.44288967649822003,0.4046245027088605,0.03826517378935951
10677,2020-04-16 09:18:29.940000+00:00,35.811304,129.400146,12.642,1832.1,6353.2,1316.0,0.1,0.1,0.1,38,86,1027,1361,1,True,7.0,0.5127573083369463,0.5684229918569507,0.5954890087767142,-0.027066016919763514
10679,2020-04-16 10:11:26.829999+00:00,35.811275,129.400155,12.633,1832.8,6350.0,1306.2,0.1,0.1,0.1,43,93,1180,1620,1,True,5.0,0.6990964932355328,0.7777294612961226,0.8035151366679529,-0.025785675371830297
10680,2020-04-16 16:05:38.020000+00:00,35.811255,129.400057,12.611,1824.0,6347.7,1284.2,0.1,0.1,0.1,32,49,792,1039,1,True,1.0,0.8612691683736415,0.9099230593077409,0.919315979953601,-0.00939292064586017
10681,2020-04-16 16:36:38.969999+00:00,35.815922,129.40577,13.378,2340.4,6865.6,2051.4,0.1,0.1,0.1,39,82,1468,1824,1,True,10.0,0.6506873247423716,0.716716791159727,0.7220490109411789,-0.00533221978145193
10682,2020-04-16 18:48:20.719999+00:00,35.7646,129.377124,8.657,-249.5,1171.1,-2669.0,0.1,0.1,0.0,46,60,326,262,1,True,1.0,-0.7534361316896052,-0.32236315980900615,-0.4177449599477447,0.09538180013873854
10683,2020-04-16 19:52:12.919999+00:00,35.811422,129.400212,12.623,1837.9,6366.3,1296.7,0.1,0.1,0.1,34,80,1119,1358,1,True,7.0,0.4525644665078419,0.5261701166549836,0.5453021541749774,-0.019132037519993816
10686,2020-04-17 05:05:38.049999+00:00,35.811202,129.400008,12.624,1819.5,6341.9,1297.4,0.1,0.1,0.1,31,57,703,1030,1,True,4.0,0.4891287157418437,0.5690030690552815,0.5840478419453086,-0.015044772890027036
10687,2020-04-17 09:17:50.049999+00:00,35.815804,129.405843,13.378,2347.0,6852.5,2051.4,0.1,0.1,0.1,41,85,1704,1877,1,True,36.0,1.415234575459998,1.3737386659420014,1.379509220783424,-0.005770554841422637
10688,2020-04-17 09:18:14.550000+00:00,35.701424,129.501286,7.223,10983.7,-5838.5,-4103.3,0.0,0.0,0.0,9,7,9,7,1,True,5.0,0.7734614226550431,0.8105484792630105,0.8513385826573643,-0.04079010339435374
10689,2020-04-17 09:18:14.550000+00:00,35.701424,129.501286,7.223,10983.7,-5838.5,-4103.3,0.0,0.0,0.0,9,7,9,7,1,True,6.0,0.7787281913699104,0.7963302259248601,0.7870307522722116,0.009299473652648493
10690,2020-04-17 09:31:43.210000+00:00,35.814624,129.404867,13.401,2258.8,6721.6,2074.9,0.3,0.3,0.2,7,6,844,741,1,True,1.0,-0.21085652163270296,0.2202164502478961,0.2421555097340793,-0.021939059486183188
10691,2020-04-17 10:25:50.659999+00:00,35.815849,129.405981,13.379,2359.5,6857.5,2052.5,0.1,0.1,0.1,27,53,1014,1227,1,True,4.0,0.18894026083806215,0.38799305705451786,0.401713497623133,-0.013720440568615155
10692,2020-04-17 10:58:51.590000+00:00,35.815588,129.405892,13.38,2351.4,6828.6,2053.3,0.1,0.1,0.1,25,69,1013,1311,1,True,4.0,0.38107319006935503,0.4975034142647806,0.5099955501774096,-0.012492135912628988
10693,2020-04-17 12:25:32.890000+00:00,35.816154,129.405843,13.373,2347.0,6891.3,2046.5,0.1,0.1,0.1,33,74,1093,1482,1,True,10.0,0.5003920471105887,0.571083546581278,0.5876145715827245,-0.01653102500144643
10698,2020-04-18 05:35:29.260000+00:00,35.816321,129.406055,13.37,2366.1,6909.8,2043.7,0.1,0.1,0.1,26,52,1047,1403,1,True,8.0,0.735515272864107,0.7297278106316456,0.7462443761808115,-0.016516565549165918
10699,2020-04-18 14:15:50.280000+00:00,35.811357,129.400081,12.631,1826.2,6359.0,1305.0,0.1,0.1,0.1,39,88,1407,1532,1,True,14.0,0.5854791683219912,0.6265464611530864,0.6477232102891635,-0.021176749136077033
10700,2020-04-18 15:48:15.339999+00:00,35.764608,129.377059,8.676,-255.4,1172.0,-2650.8,0.1,0.1,0.1,88,207,760,1288,1,True,1.0,-0.6818026957445249,-0.25072972386392584,-0.2121358752708046,-0.03859384859312123
10701,2020-04-19 10:25:34.460000+00:00,35.764555,129.376961,8.664,-264.2,1166.2,-2662.2,0.1,0.1,0.0,29,146,674,1061,1,True,5.0,1.3185452008883316,0.6987231583295381,0.6248073017772324,0.0739158565523057
10704,2020-04-20 02:34:10.339999+00:00,35.764632,129.377035,8.673,-257.6,1174.7,-2653.2,0.1,0.0,0.1,115,246,1047,1357,1,True,7.0,0.5690397411179633,0.6061267977259307,0.6254868769731983,-0.01936007924726757
10705,2020-04-20 06:21:03.810000+00:00,35.764555,129.376945,8.668,-265.7,1166.2,-2658.5,0.1,0.0,0.1,66,230,1057,1438,1,True,6.0,0.7083129727714836,0.6879002165757406,0.7078927082653508,-0.019992491689610148
10706,2020-04-20 20:46:17.460000+00:00,35.842977,129.372526,14.316,-665.0,9867.4,2989.5,0.2,0.2,0.2,0,0,75,83,1,False,4.0,0.32842277450121105,0.4082971278146489,0.4243685816464779,-0.016071453831829008
10707,2020-04-20 23:13:00.480000+00:00,35.764799,129.377474,8.647,-217.8,1193.2,-2679.4,0.1,0.1,0.1,202,300,1368,1740,1,True,24.0,1.26643133431103,1.288291470166878,1.3023551000621727,-0.01406362989529475
10710,2020-04-21 13:56:31.500000+00:00,35.815975,129.406136,13.385,2373.5,6871.5,2058.7,0.1,0.1,0.1,23,28,971,1173,1,True,2.0,0.08450688054996502,0.3613741914997187,0.3955568108915614,-0.034182619391842695
10713,2020-04-22 07:00:26.949999+00:00,35.764771,129.377384,8.676,-225.9,1190.1,-2650.8,0.1,0.0,0.1,70,217,882,1298,1,True,3.0,0.249032779456823,0.37720036606975615,0.4190105377666064,-0.04181017169685025
10716,2020-04-23 05:51:15.359999+00:00,35.76958,129.32255,9.581,-5184.8,1723.7,-1745.1,0.1,0.1,0.0,4,69,567,663,1,True,1.0,1.1023582762739579,0.5901058489500689,,
10717,2020-04-24 19:08:31.760000+00:00,35.81158,129.399471,12.418,1771.0,6383.9,1091.7,0.1,0.2,0.1,23,48,637,776,1,True,1.0,0.18049661689004992,0.3031582669089582,0.3268687524407256,-0.02371048553176741
10718,2020-04-24 19:11:45.700000+00:00,35.811068,129.399528,12.292,1776.1,6327.0,965.6,0.2,0.4,0.2,19,21,505,523,1,True,2.0,1.0594818142092732,0.7189461721152672,,
10719,2020-04-24 19:21:12.919999+00:00,35.811617,129.399536,12.398,1776.9,6387.9,1071.2,0.1,0.2,0.1,30,52,807,1001,1,True,2.0,0.13231970590598763,0.24346578851420686,0.2758653871673414,-0.03239959865313452
10720,2020-04-24 22:47:43.539999+00:00,35.774597,129.386833,5.422,628.5,2280.4,-5904.8,0.2,0.2,0.3,0,0,383,386,1,False,10.0,0.6516812752108812,0.6882122091001991,0.6916038035202432,-0.0033915944200441084
10721,2020-04-25 03:01:22.100000+00:00,35.810864,129.394946,11.194,1361.9,6304.4,-132.1,0.3,0.2,0.4,0,0,427,623,1,False,4.0,0.6628610078334006,0.7057314816044336,0.7131741604265666,-0.007442678822133009
10723,2020-04-25 11:58:45.530000+00:00,35.77745,129.322274,9.754,-5209.6,2596.9,-1572.5,0.0,0.1,0.0,70,92,955,1078,1,True,10.0,0.5519730626627396,0.5885039965520575,0.5702928325551624,0.018211163996895152
