event_idx,event_time,year,ml_invariant,ml_epoch,ml_epoch_cons
1812,2016-09-12 14:41:44.950000+00:00,2016,1.2612817167835422,1.2604425190563535,1.2593723992380035
1814,2016-09-12 14:42:42.030000+00:00,2016,0.7589312279911222,0.7405658447136518,0.755850947906128
1815,2016-09-12 14:42:57.680000+00:00,2016,1.1231098056831013,1.152782553411687,1.120338980815582
1816,2016-09-12 14:43:20.230000+00:00,2016,0.5347198132470015,0.5312186927474936,0.5329975851339406
1817,2016-09-12 14:43:38.080000+00:00,2016,0.2950922883757593,0.29425309064857036,0.29318297083022044
1818,2016-09-12 14:43:59.380000+00:00,2016,0.5399367190195656,0.5395877923927852,0.5379491763696932
1819,2016-09-12 14:44:33.570000+00:00,2016,0.2719472152195274,0.2797052518333488,0.2786392800709866
1820,2016-09-12 14:46:20.620000+00:00,2016,0.9595223003775826,0.9022923655262429,0.9188564879293374
1821,2016-09-12 14:48:46.940000+00:00,2016,0.44550810756756976,0.44568976540808036,0.4420411053146943
1822,2016-09-12 14:49:13.500000+00:00,2016,0.717853234147295,0.7202023152271297,0.684630255680881
1823,2016-09-12 14:49:29.090000+00:00,2016,0.5887898487228933,0.5879506509957044,0.5866934417448766
1824,2016-09-12 14:49:55.750000+00:00,2016,0.17006365791382894,0.16922446018664003,0.16834142980076797
1825,2016-09-12 14:50:42.970000+00:00,2016,0.6443908484717515,0.6370870397940206,0.6424033058218791
1826,2016-09-12 14:52:07.150000+00:00,2016,1.2468181969461383,1.2758233729046893,1.2529859634203682
1827,2016-09-12 14:52:31+00:00,2016,3.03939724713204,3.059805188749581,3.035988977115859
1828,2016-09-12 14:53:42.890000+00:00,2016,2.4106364643537654,2.412182913301536,2.4071694621008906
1829,2016-09-12 14:55:37.280000+00:00,2016,0.5571122900954557,0.5562730923682669,0.555390061982395
1830,2016-09-12 14:56:09.370000+00:00,2016,0.44691063884888715,0.39199878589328013,0.40605773696816416
1831,2016-09-12 14:56:28.450000+00:00,2016,0.04753866354315124,0.04669946581596232,0.04581643543009027
1832,2016-09-12 14:57:04.070000+00:00,2016,1.2993265029344334,1.2527289505597945,1.2583953759493767
1833,2016-09-12 14:57:38.680000+00:00,2016,0.2974599342095732,0.2966207364823843,0.2957377060965123
1835,2016-09-12 14:58:37.160000+00:00,2016,1.4809768799300107,1.5019860560864804,1.4775098776771352
1836,2016-09-12 14:59:04.930000+00:00,2016,0.9334854016587123,0.8729338949061928,0.9023090063067887
1837,2016-09-12 14:59:23.960000+00:00,2016,0.27087487151029344,0.27003567378310456,0.2691526433972325
1838,2016-09-12 15:00:12.360000+00:00,2016,0.10535930639806565,0.10452010867087673,0.10363707828500468
1839,2016-09-12 15:00:38.810000+00:00,2016,0.5427657719395871,0.4703277334336986,0.5007419075194087
1840,2016-09-12 15:01:07.920000+00:00,2016,0.8460715499743832,0.8452323522471943,0.8439751429963664
1841,2016-09-12 15:01:12.010000+00:00,2016,0.918549045072709,0.9236451589142114,0.9252411099241682
1842,2016-09-12 15:01:44.100000+00:00,2016,0.7738106220315534,0.7740325932389467,0.7691294747124866
1843,2016-09-12 15:02:23.470000+00:00,2016,0.9191807798584983,0.918380456370663,0.9174585517454374
1844,2016-09-12 15:03:00.830000+00:00,2016,0.48668409297613996,0.4656567869263507,0.4836038128911458
1845,2016-09-12 15:03:33.950000+00:00,2016,0.6018118234719106,0.6106585215328685,0.6094096083940161
1846,2016-09-12 15:04:18.550000+00:00,2016,0.6385175250174734,0.6323544817456466,0.6367952969044125
1847,2016-09-12 15:04:27.530000+00:00,2016,0.3832420153249665,0.34735044649721475,0.37880368326803904
1848,2016-09-12 15:04:38.340000+00:00,2016,0.5597795039449327,0.55669020755671,0.556577816228869
1849,2016-09-12 15:05:42.220000+00:00,2016,0.44965625471572257,0.46601152567055426,0.464762612531702
1850,2016-09-12 15:06:20.240000+00:00,2016,0.5300188343042577,0.53349493607095,0.536523809723239
1851,2016-09-12 15:07:43.560000+00:00,2016,2.3514759069857254,2.3369023389020445,2.347749920892433
1852,2016-09-12 15:10:05.720000+00:00,2016,1.9983165768567117,1.9763794795466882,1.9898699344168302
1853,2016-09-12 15:11:34.150000+00:00,2016,0.6305351551716462,0.6243721118998193,0.6288129270585853
1854,2016-09-12 15:12:27.410000+00:00,2016,0.23888643790366304,0.2353853174041552,0.23716420979060215
1855,2016-09-12 15:14:27.450000+00:00,2016,0.812120895677052,0.8241793031591942,0.8085163172148288
1856,2016-09-12 15:14:54.370000+00:00,2016,1.197321427329399,1.1969725007026184,1.1951467952470485
1857,2016-09-12 15:15:02.520000+00:00,2016,1.5291549927418862,1.4993997611884766,1.5116270186261216
1858,2016-09-12 15:15:36.890000+00:00,2016,1.2264922027126308,1.2379102018691688,1.2234119226276368
1859,2016-09-12 15:16:36.290000+00:00,2016,0.42499147000910376,0.38909990118135207,0.42055313795217636
1860,2016-09-12 15:17:08.590000+00:00,2016,1.3527068867484395,1.328224825276451,1.3424708657838131
1861,2016-09-12 15:18:43.970000+00:00,2016,0.0018116934184385439,0.0009724956912496273,8.946530537757083e-05
1862,2016-09-12 15:19:05.160000+00:00,2016,0.21658497772160107,0.18069340889384936,0.21214664566467367
1863,2016-09-12 15:19:45.890000+00:00,2016,1.1408470678307199,1.1348236687671038,1.138937750285181
1864,2016-09-12 15:20:11.780000+00:00,2016,0.8583406239446376,0.8224490551168859,0.8539022918877102
1865,2016-09-12 15:20:46.320000+00:00,2016,0.4769128496881006,0.47607365196091167,0.4748164427100839
1866,2016-09-12 15:21:07.860000+00:00,2016,0.5065027035889946,0.49860309892932086,0.5030439140880868
1867,2016-09-12 15:21:37.580000+00:00,2016,2.7023362264696447,2.691157722541961,2.679063535375713
1869,2016-09-12 15:23:13.840000+00:00,2016,0.7924219973221405,0.7889208768226326,0.7906997692090796
1870,2016-09-12 15:24:00.090000+00:00,2016,1.1876075161846198,1.187829487392013,1.182926368865553
1871,2016-09-12 15:25:23.170000+00:00,2016,0.6425384362222106,0.66343664894016,0.6400265951951088
1872,2016-09-12 15:26:29.560000+00:00,2016,0.1851268257357009,0.16676144245823057,0.18204654565070671
1873,2016-09-12 15:26:46.790000+00:00,2016,0.35263735683368225,0.35179815910649326,0.35072803928814333
1874,2016-09-12 15:27:17.150000+00:00,2016,0.7031766996740357,0.703398670881429,0.698495552354969
1875,2016-09-12 15:28:18.110000+00:00,2016,0.5976512984881688,0.5798164996779895,0.5930915588001716
1876,2016-09-12 15:28:50.740000+00:00,2016,0.5059024190816441,0.49666185000791235,0.5027007313655804
1877,2016-09-12 15:28:57.400000+00:00,2016,0.6630351826036356,0.6621959848764468,0.6613129544905749
1878,2016-09-12 15:30:01.890000+00:00,2016,0.35268376532190554,0.3518445675947167,0.3509615372088448
1879,2016-09-12 15:30:30.250000+00:00,2016,0.8538888070499984,0.834676310311984,0.834445158628137
1880,2016-09-12 15:31:02.440000+00:00,2016,0.28695162774871286,0.2861124300215239,0.28522939963565186
1881,2016-09-12 15:32:02.280000+00:00,2016,1.5372019033237712,1.5063259683325059,1.5305232420765957
1882,2016-09-12 15:32:18.830000+00:00,2016,2.111745683649459,2.1119273414899693,2.108278681396583
1883,2016-09-12 15:33:34.450000+00:00,2016,0.3964257986234539,0.37806041534598356,0.39334551853845967
1884,2016-09-12 15:33:52.310000+00:00,2016,-0.07384835377991542,-0.10973992260766714,-0.07828668583684284
1885,2016-09-12 15:34:25.440000+00:00,2016,0.6610844703543364,0.5943002836954367,0.6247144577811468
1886,2016-09-12 15:34:56.040000+00:00,2016,-0.11018778299061928,-0.11102698071780812,-0.11191001110368011
1887,2016-09-12 15:35:39.110000+00:00,2016,0.3193124464537998,0.3068318801383747,0.3175902183407391
1888,2016-09-12 15:36:09.330000+00:00,2016,0.3486970506051963,0.33636132454838713,0.34425871854826884
1889,2016-09-12 15:36:40.700000+00:00,2016,0.3923252480156555,0.3888241275161476,0.3904159304701167
1890,2016-09-12 15:36:46.130000+00:00,2016,0.43868140532750877,0.43784220760031983,0.4367720877819699
1891,2016-09-12 15:37:11.120000+00:00,2016,3.1566286772543397,3.169236574024108,3.1529026911610467
1893,2016-09-12 15:40:18.500000+00:00,2016,0.4439571473446647,0.44311794961747575,0.44186074036664796
1894,2016-09-12 15:42:39.200000+00:00,2016,0.12526595920424607,0.10561600983414403,0.12082762714731865
1895,2016-09-12 15:43:01.030000+00:00,2016,0.31215045179439904,0.3081915632675526,0.3090701717094049
1896,2016-09-12 15:43:13.540000+00:00,2016,0.49885656969234793,0.4573362331871099,0.48671134458770576
1897,2016-09-12 15:43:39.270000+00:00,2016,0.830949658153008,0.791827462961094,0.7928507697103209
1898,2016-09-12 15:44:55.190000+00:00,2016,0.9515409410744606,0.8971193592192621,0.910609814089404
1899,2016-09-12 15:45:03.650000+00:00,2016,0.6611064890040317,0.6602672912768429,0.659384260890971
1900,2016-09-12 15:45:31.100000+00:00,2016,0.49271985518537764,0.47435447190790736,0.4896395751003836
1901,2016-09-12 15:45:50.800000+00:00,2016,2.315439359389566,2.3146001616623773,2.3125553877506144
1902,2016-09-12 15:46:56.790000+00:00,2016,1.0386191093159067,0.9296346011318816,0.9590097125324775
1903,2016-09-12 15:48:56.790000+00:00,2016,0.10232337900485966,0.10148418127767074,0.10022697202684297
1904,2016-09-12 15:49:26.890000+00:00,2016,0.5059577072388872,0.45104585428328026,0.46529189479064226
1905,2016-09-12 15:49:58.930000+00:00,2016,0.6381536844805313,0.5997062843122705,0.6081862338619273
1906,2016-09-12 15:50:22.210000+00:00,2016,0.34559027992924873,0.3447510822020599,0.343868051816188
1907,2016-09-12 15:50:36.560000+00:00,2016,0.4441270166661506,0.44328781893896174,0.44240478855308973
1908,2016-09-12 15:50:49.200000+00:00,2016,0.5817672716178159,0.5787967355855993,0.5785655839017523
1910,2016-09-12 15:51:09.200000+00:00,2016,0.29692442950261017,0.27855904622513983,0.29384414941761594
1911,2016-09-12 15:51:25.140000+00:00,2016,0.15572427743891828,0.15488507971172952,0.1540020493258576
1912,2016-09-12 15:51:51.840000+00:00,2016,0.2967114516896337,0.2958722539624448,0.29498922357657287
1913,2016-09-12 15:53:14.530000+00:00,2016,0.5668948458655498,0.566055648138361,0.5647984388875331
1914,2016-09-12 15:53:57.740000+00:00,2016,0.8064020034784987,0.8193451552382559,0.8030564088566929
1915,2016-09-12 15:54:09.050000+00:00,2016,1.0869287744269172,1.11041411304264,1.0912716695987408
1916,2016-09-12 15:56:34.720000+00:00,2016,0.20001427390831092,0.18164889063084058,0.19693399382331672
1917,2016-09-12 15:57:10.800000+00:00,2016,1.3712716161470855,1.3795602372281979,1.3764842213955417
1918,2016-09-12 15:58:24.590000+00:00,2016,1.359556547261731,1.3592479340018333,1.3561677701131893
1919,2016-09-12 15:58:48.490000+00:00,2016,0.7052168358518159,0.6664276777777243,0.6682065701641713
1920,2016-09-12 16:00:23.160000+00:00,2016,0.261421883181016,0.24826262967879834,0.25698355112408855
1921,2016-09-12 16:00:54.310000+00:00,2016,0.5983670108323837,0.5958256923764349,0.5927455284877909
1922,2016-09-12 16:01:27.170000+00:00,2016,0.2068323759630737,0.20333125546356579,0.2049230584175349
1923,2016-09-12 16:01:36.660000+00:00,2016,0.5426070611375139,0.541767863410325,0.5408848330244529
1924,2016-09-12 16:02:03.750000+00:00,2016,0.46496709672366826,0.4588040534518414,0.4632448686106074
1925,2016-09-12 16:03:39.670000+00:00,2016,1.9189171095980668,1.9010909914338687,1.9016396159811744
1926,2016-09-12 16:04:54.800000+00:00,2016,0.3702508897279272,0.3694116920007383,0.36852866161486625
1927,2016-09-12 16:06:56.830000+00:00,2016,0.4842847619389228,0.4939072352045059,0.4897984817348967
1928,2016-09-12 16:07:34.840000+00:00,2016,0.23323880374471087,0.19734723491695916,0.22880047168778345
1929,2016-09-12 16:08:09.300000+00:00,2016,0.33231985662617497,0.3139544733487047,0.3292395765411808
1930,2016-09-12 16:10:08.270000+00:00,2016,0.3477230860657334,0.32669578001594407,0.34464280598073926
1931,2016-09-12 16:11:49.470000+00:00,2016,0.3421983054628565,0.26976026695696814,0.3001744410426782
1932,2016-09-12 16:13:08.870000+00:00,2016,0.2770765253861749,0.27623732765898595,0.27498011840815817
1933,2016-09-12 16:13:46.250000+00:00,2016,0.6843499919545335,0.7007052629093652,0.6994563497705129
1934,2016-09-12 16:14:23.610000+00:00,2016,0.30522152395284774,0.26932995512509605,0.30078319189592034
1935,2016-09-12 16:14:49.300000+00:00,2016,0.29656617118498424,0.2957269734577954,0.2948439430719234
1936,2016-09-12 16:15:49.100000+00:00,2016,0.3159656051266619,0.309802561854835,0.314243377013601
1937,2016-09-12 16:18:38+00:00,2016,0.3543955676404198,0.3508944471409119,0.352486250094881
1938,2016-09-12 16:19:02.760000+00:00,2016,0.05681570186503791,0.03845031858756759,0.053735421780043716
1939,2016-09-12 16:19:58.510000+00:00,2016,0.6176755706162724,0.6139895804949641,0.6157662530707336
1940,2016-09-12 16:20:30.910000+00:00,2016,0.48143428230613877,0.4752712390343119,0.4797120541930779
1941,2016-09-12 16:21:09.910000+00:00,2016,0.93544849389228,0.9519973837828615,0.9481981615972885
1942,2016-09-12 16:22:09.310000+00:00,2016,0.14874777221999086,0.14524665172048298,0.14683845467445208
1943,2016-09-12 16:23:42.870000+00:00,2016,0.3777850999219321,0.3567577938721428,0.374704819836938
1944,2016-09-12 16:23:57.430000+00:00,2016,2.234315405170543,2.2272862105883906,2.231623941206034
1945,2016-09-12 16:25:57.340000+00:00,2016,0.6863347004791716,0.6679693172017014,0.6832544203941775
1946,2016-09-12 16:26:21.150000+00:00,2016,1.3541943601871766,1.3533551624599882,1.3513103885482254
1947,2016-09-12 16:27:42.780000+00:00,2016,0.5220918712036768,0.491071361920901,0.505130312995785
1948,2016-09-12 16:29:18.840000+00:00,2016,0.03519184522785704,0.016826461950386784,0.03211156514286298
1949,2016-09-12 16:29:35.020000+00:00,2016,0.6394132072029456,0.626088556843986,0.6248313475931582
1950,2016-09-12 16:29:48.560000+00:00,2016,0.9898682489574442,0.9988300351271384,0.9879589314119055
1951,2016-09-12 16:30:08.800000+00:00,2016,0.5864970428083873,0.5598446966563531,0.5847748146953267
1952,2016-09-12 16:31:00.950000+00:00,2016,1.5644837373190963,1.5477239248540513,1.5582897713216646
1953,2016-09-12 16:31:48.030000+00:00,2016,0.19202010303412345,0.19118090530693455,0.19029787492106248
1954,2016-09-12 16:32:01.460000+00:00,2016,0.5244602959078573,0.48856872708010557,0.5200219638509298
1955,2016-09-12 16:32:53.850000+00:00,2016,0.13163646758578465,0.13079726985859574,0.12972715004024582
1956,2016-09-12 16:33:17.770000+00:00,2016,0.36547689313442805,0.3683586492016876,0.36187231467220476
1957,2016-09-12 16:33:35.400000+00:00,2016,0.08185531434128818,0.06807475160249542,0.07741698228436075
1958,2016-09-12 16:33:48.740000+00:00,2016,0.484093082914576,0.44820151408682424,0.4796547508576485
1959,2016-09-12 16:35:21.530000+00:00,2016,0.8961774228968792,0.8417961544085633,0.8540321508456312
1960,2016-09-12 16:35:39.360000+00:00,2016,0.6563530583672045,0.5765874529600927,0.5767436615837753
1961,2016-09-12 16:35:51.580000+00:00,2016,2.565390085232259,2.571011352649466,2.563402542582386
1962,2016-09-12 16:37:08.410000+00:00,2016,0.4237821329981415,0.38789056417038975,0.41934380094121404
1963,2016-09-12 16:37:33.720000+00:00,2016,2.189290229770475,2.1649499893664483,2.163311373343356
1964,2016-09-12 16:39:42.620000+00:00,2016,0.5998753070043644,0.5990361092771755,0.5981530788913034
1965,2016-09-12 16:40:32.920000+00:00,2016,0.5423026821905101,0.4723028475603186,0.4830950035374881
1966,2016-09-12 16:43:34.690000+00:00,2016,1.380481283287972,1.3769801627884641,1.3775973116490206
1967,2016-09-12 16:46:12.010000+00:00,2016,0.11127365086203325,0.11043445313484433,0.10955142274897228
1968,2016-09-12 16:46:36.560000+00:00,2016,0.06917208862340714,0.06833289089621822,0.06744986051034617
1969,2016-09-12 16:48:04.270000+00:00,2016,1.1605508726153935,1.1238416201948094,1.1244587690553658
1970,2016-09-12 16:48:22.830000+00:00,2016,0.8061281035383403,0.7702365347105886,0.8016897714814128
1971,2016-09-12 16:49:09+00:00,2016,0.8899890579366136,0.8769140875506574,0.8855507258796862
1972,2016-09-12 16:49:56.840000+00:00,2016,0.18434521062990164,0.18350601290271273,0.1824358930843628
1973,2016-09-12 16:50:10.380000+00:00,2016,0.24367649463866956,0.24283729691148065,0.24158008766065286
1974,2016-09-12 16:51:11.690000+00:00,2016,0.2909351607344064,0.29009596300721757,0.2892129326213457
1975,2016-09-12 16:51:23.260000+00:00,2016,-0.14990798398348346,-0.15074718171067236,-0.15163021209654443
1976,2016-09-12 16:52:04.970000+00:00,2016,0.46378840304507396,0.44595360423489483,0.4592286633570769
1977,2016-09-12 16:52:38.300000+00:00,2016,0.6925422584445426,0.6376304054889358,0.6518764459962978
1978,2016-09-12 16:53:09.560000+00:00,2016,0.9791557719080317,0.978316574180843,0.977433543794971
1979,2016-09-12 16:53:52.600000+00:00,2016,1.6069700740661654,1.5997993373764663,1.5683997787690191
1980,2016-09-12 16:54:34.950000+00:00,2016,0.9078938978569743,0.9070547001297854,0.9061716697439133
1981,2016-09-12 16:55:58.510000+00:00,2016,0.2107526053537212,0.20991340762653232,0.20884328780818248
1982,2016-09-12 16:56:10.390000+00:00,2016,0.6080755131659497,0.6415254487302554,0.6135892329619235
1983,2016-09-12 16:56:59.070000+00:00,2016,0.2059974430635298,0.20515824533634103,0.2042752149504691
1984,2016-09-12 16:58:19.810000+00:00,2016,0.3013775680285913,0.280350261978802,0.2982972879435971
1985,2016-09-12 16:58:39.610000+00:00,2016,2.3466730327308767,2.3296221855270627,2.3435927526458826
1986,2016-09-12 16:59:46.850000+00:00,2016,1.8095691902789535,1.8237961809491012,1.8061609202627729
1987,2016-09-12 17:00:35.750000+00:00,2016,0.3365297682220859,0.33569057049489703,0.33480754010902497
1988,2016-09-12 17:03:36.860000+00:00,2016,1.7277021090480715,1.7253660934273651,1.725714566398199
1989,2016-09-12 17:03:49.760000+00:00,2016,2.0567527018972234,2.0213562903395745,1.9822129891402418
1991,2016-09-12 17:06:14.970000+00:00,2016,0.10166565930818533,0.10082646158099641,0.09994343119512436
1992,2016-09-12 17:06:42.510000+00:00,2016,0.13496703283618464,0.13412783510899573,0.13324480472312367
1993,2016-09-12 17:08:22.270000+00:00,2016,0.5671410636351324,0.5058338308178263,0.5362480049035363
1994,2016-09-12 17:08:59.230000+00:00,2016,0.35297930133327554,0.35267068807337776,0.3495905241847338
1995,2016-09-12 17:09:35.750000+00:00,2016,1.3342485810988856,1.3195841320573896,1.3313646094599343
1996,2016-09-12 17:10:00.220000+00:00,2016,0.6721435886696042,0.6574973212162939,0.6704213605565433
1997,2016-09-12 17:12:01.930000+00:00,2016,0.06350288123062393,0.06266368350343508,0.061593563685085236
1998,2016-09-12 17:12:37.190000+00:00,2016,1.0674241471919328,1.0685848912477867,1.068742355361695
1999,2016-09-12 17:13:06.390000+00:00,2016,0.3409924458569261,0.34015324812973724,0.3390831283113874
2000,2016-09-12 17:13:43.290000+00:00,2016,0.7276945492191345,0.7654985820425314,0.7332082690151083
2001,2016-09-12 17:14:38.370000+00:00,2016,0.18184097578393604,0.1810017780567471,0.17974456880591935
2002,2016-09-12 17:15:05.300000+00:00,2016,0.35599873853688724,0.35249761803737933,0.3542765104238264
2003,2016-09-12 17:16:10.860000+00:00,2016,0.20575050117946067,0.16985893235170896,0.20131216912253325
2004,2016-09-12 17:17:48.040000+00:00,2016,0.3520060990751662,0.34903556304294947,0.3488044113591024
2005,2016-09-12 17:18:00.820000+00:00,2016,0.7628029079628578,0.7078910550072509,0.7221370955146129
2006,2016-09-12 17:18:54.310000+00:00,2016,0.48234477777047774,0.4815055800432888,0.480248370792461
2007,2016-09-12 17:19:47.630000+00:00,2016,0.030555593635005845,0.02971639590781693,0.028833365521944872
2008,2016-09-12 17:19:59.170000+00:00,2016,0.4889235264254215,0.4890648708990494,0.4866706692387373
2009,2016-09-12 17:20:16.410000+00:00,2016,0.17245441886564214,0.17161522113845323,0.17073219075258117
2010,2016-09-12 17:20:32.940000+00:00,2016,0.12575761296805038,0.10739222969058004,0.12249024345057831
2011,2016-09-12 17:20:42.040000+00:00,2016,0.3318219247199813,0.33098272699279235,0.3300996966069203
2012,2016-09-12 17:21:34.840000+00:00,2016,0.27368176692512697,0.23779019809737525,0.26924343486819957
2013,2016-09-12 17:21:53.700000+00:00,2016,0.310592277742609,0.30709115724310115,0.3088700496295482
2014,2016-09-12 17:22:59.440000+00:00,2016,1.210153713123408,1.2006016880467172,1.2154877260029338
2015,2016-09-12 17:24:06.140000+00:00,2016,0.461392192878244,0.39640566492132895,0.426819839007039
2016,2016-09-12 17:25:58.160000+00:00,2016,1.0334152086254305,1.0325760108982416,1.030344147554001
2017,2016-09-12 17:26:37.450000+00:00,2016,0.26345129667240885,0.2626120989452199,0.26172906855934785
2018,2016-09-12 17:27:22.410000+00:00,2016,0.38110386029878845,0.3802646625715995,0.37900745332077174
2019,2016-09-12 17:27:35.840000+00:00,2016,0.5987589818126294,0.5937121284761907,0.6115086495176381
2020,2016-09-12 17:27:47.670000+00:00,2016,0.5865731729927961,0.5592977536776267,0.579827752068842
2021,2016-09-12 17:28:12.410000+00:00,2016,0.9417787679146019,0.9242791005659157,0.9373404358576745
2022,2016-09-12 17:29:20.920000+00:00,2016,1.0975909855143242,1.0978129567217174,1.0929098381952573
2023,2016-09-12 17:29:53.580000+00:00,2016,1.0888928091802534,1.0550984596885202,1.058864006132171
2024,2016-09-12 17:31:09.790000+00:00,2016,0.29087680608502064,0.21843876757913228,0.24885294166484237
2025,2016-09-12 17:32:05.260000+00:00,2016,0.17937623130828517,0.14348466248053346,0.17493789925135775
2026,2016-09-12 17:32:44.280000+00:00,2016,0.1641977410555916,0.14583235777812129,0.16093037153811957
2027,2016-09-12 17:33:06.260000+00:00,2016,0.8107518791126873,0.8108932235863152,0.8084990219260031
2028,2016-09-12 17:33:30.550000+00:00,2016,0.36444579773118535,0.3553214937668756,0.3613655176461913
2029,2016-09-12 17:35:22.150000+00:00,2016,0.7399844880158377,0.727414766025307,0.7380751704702988
2030,2016-09-12 17:37:55.720000+00:00,2016,0.21181185398451313,0.21097265625732428,0.2100896258714523
2031,2016-09-12 17:38:17.280000+00:00,2016,0.3577914480461988,0.3394260647687285,0.3545240785287267
2033,2016-09-12 17:40:17.090000+00:00,2016,0.08671022281399098,0.05081865398623925,0.08227189075706355
2034,2016-09-12 17:40:54.330000+00:00,2016,1.0172804209023085,0.9720622783535341,0.9703807248235148
2035,2016-09-12 17:41:26.900000+00:00,2016,0.44095791990154,0.4374567994020321,0.43923569178847915
2036,2016-09-12 17:44:09.580000+00:00,2016,0.05010632100187798,0.014214752174126252,0.045667988944950555
2037,2016-09-12 17:44:59.390000+00:00,2016,1.2771442090681786,1.241252640240427,1.2727058770112512
2038,2016-09-12 17:45:31.570000+00:00,2016,0.1515533623169614,0.15071416458977263,0.1498311342039007
2039,2016-09-12 17:45:38.210000+00:00,2016,0.49931247325034345,0.49847327552315457,0.4975902451372825
2040,2016-09-12 17:46:00.230000+00:00,2016,1.27421145933853,1.2465915682427562,1.2335456468902852
2041,2016-09-12 17:46:59.920000+00:00,2016,0.4454042427884237,0.41768045925708314,0.43173941033196717
2042,2016-09-12 17:49:11.430000+00:00,2016,-0.08095886170109293,-0.11685043052884465,-0.08539719375802035
2043,2016-09-12 17:50:09.340000+00:00,2016,0.37800446549832956,0.27679802241253987,0.30825125918336416
2044,2016-09-12 17:50:26.990000+00:00,2016,0.16668663301351994,0.16584743528633106,0.16477731546798124
2045,2016-09-12 17:50:52.560000+00:00,2016,0.8160707092191113,0.8163699010145735,0.813634268689274
2046,2016-09-12 17:51:22.530000+00:00,2016,0.4351754242616882,0.43167430376218036,0.43345319614862743
2047,2016-09-12 17:51:46.680000+00:00,2016,0.8795352468524443,0.8791863202256639,0.8775477042025719
2048,2016-09-12 17:52:19.990000+00:00,2016,1.2739592216196574,1.261115046495733,1.2583146869467505
2049,2016-09-12 17:53:03.750000+00:00,2016,0.6766640586361238,0.6314003342019188,0.6359982461878787
2050,2016-09-12 17:53:47.610000+00:00,2016,0.15025497586036318,0.14941577813317433,0.1483456583148245
2051,2016-09-12 17:54:26.470000+00:00,2016,0.09365582056268912,0.09281662283550027,0.09193359244962829
2052,2016-09-12 17:55:24.050000+00:00,2016,0.13909419143484775,0.1382549937076588,0.13699778445683106
2053,2016-09-12 17:57:01.480000+00:00,2016,-0.0665141500526378,-0.06735334777982659,-0.0682363781656985
2054,2016-09-12 17:57:40.190000+00:00,2016,0.3936665552765957,0.3928273575494069,0.391944327163535
2055,2016-09-12 17:58:08.210000+00:00,2016,0.4203403678935762,0.4168392473940683,0.4184310503480374
2057,2016-09-12 18:00:54.620000+00:00,2016,1.336875269991268,1.3785303509535387,1.3341044451237487
2058,2016-09-12 18:03:41.020000+00:00,2016,0.2903308923315382,0.29055286353893156,0.28564974501247153
2059,2016-09-12 18:04:45.110000+00:00,2016,0.3385758867204914,0.2994554191756749,0.32883053057627076
2060,2016-09-12 18:05:21.340000+00:00,2016,-0.06485122206002066,-0.06569041978720958,-0.06657345017308162
2061,2016-09-12 18:06:43.840000+00:00,2016,1.5231537343424693,1.5228048077156888,1.520004448166706
2062,2016-09-12 18:07:58.430000+00:00,2016,0.2505794175590178,0.24974021983182892,0.24885718944595686
2063,2016-09-12 18:08:19.710000+00:00,2016,0.41787620849615326,0.34632006925650954,0.37777330602733383
2064,2016-09-12 18:10:13.040000+00:00,2016,0.10659315228412067,0.08678272502885293,0.10215482022719324
2065,2016-09-12 18:11:08.700000+00:00,2016,0.7633400542249624,0.7227505842339639,0.7224871523442394
2066,2016-09-12 18:11:22.170000+00:00,2016,1.8382923061291248,1.851310007412676,1.8360457796388348
2067,2016-09-12 18:15:46.580000+00:00,2016,0.277247281895708,0.222335428940101,0.2365814694474629
2068,2016-09-12 18:16:29.480000+00:00,2016,0.18606901671727105,0.18522981899008215,0.18434678860421008
2069,2016-09-12 18:17:27.450000+00:00,2016,0.9446596701183588,0.9491898323957165,0.9483068020098446
2070,2016-09-12 18:17:45.320000+00:00,2016,0.6110824530766951,0.5095901736634622,0.538965285064058
2071,2016-09-12 18:18:15.780000+00:00,2016,0.26889995912566744,0.26806076139847856,0.2671777310126065
2072,2016-09-12 18:19:25.580000+00:00,2016,0.4814459495260185,0.4025376123706991,0.4018365527425893
2073,2016-09-12 18:21:06+00:00,2016,0.24423850829469557,0.22587312501722528,0.2411582282097014
2075,2016-09-12 18:22:49.570000+00:00,2016,0.29824853049060673,0.2798831472131364,0.29498116097313465
2077,2016-09-12 18:23:58.440000+00:00,2016,0.20581229989229474,0.18817060651469344,0.20409007177923377
2078,2016-09-12 18:24:19.540000+00:00,2016,0.049753997881239756,0.048914800154050836,0.04765759090322306
2079,2016-09-12 18:24:31.790000+00:00,2016,0.07700078919022721,0.0734996686907193,0.0752785610771663
2080,2016-09-12 18:27:43.150000+00:00,2016,0.31960493656368383,0.3161038160641759,0.31788270845062294
2081,2016-09-12 18:28:40.130000+00:00,2016,0.16792368710195266,0.16708448937476372,0.16582728012393597
2082,2016-09-12 18:28:57.730000+00:00,2016,-0.010498217454132888,-0.02886360073160321,-0.01376558697160495
2083,2016-09-12 18:29:41.690000+00:00,2016,0.43542486293945104,0.41705947966198076,0.43215749342197896
2084,2016-09-12 18:30:24.360000+00:00,2016,0.08508518955465245,0.06671980627718213,0.08200490946965826
2085,2016-09-12 18:30:52.480000+00:00,2016,0.33698389826032643,0.29520404953115426,0.3167228923084773
