event_idx,event_time,year,ml_nb09,ml_kigam
2086,2016-09-12 18:31:23.880000+00:00,2016,0.59477303663991,0.5939621108471805
2087,2016-09-12 18:31:53.790000+00:00,2016,-0.1073099860648134,-0.10776448467557695
2088,2016-09-12 18:32:56.030000+00:00,2016,-0.021314281654573806,-0.021768780265337344
2089,2016-09-12 18:34:23.830000+00:00,2016,0.6248918099378935,0.624605323279221
2090,2016-09-12 18:34:33.630000+00:00,2016,1.0323847110490252,0.9862375754926079
2091,2016-09-12 18:37:34.190000+00:00,2016,0.43971522487849835,0.4374300680201475
2092,2016-09-12 18:38:02+00:00,2016,0.8320060001888938,0.832346557933791
2093,2016-09-12 18:38:18.780000+00:00,2016,0.43985572670665873,0.4394012280958951
2094,2016-09-12 18:38:59.240000+00:00,2016,0.5694490381318034,0.5351354707777747
2095,2016-09-12 18:40:28.180000+00:00,2016,1.1195867892745937,1.1195298188416603
2096,2016-09-12 18:41:44.690000+00:00,2016,0.44127133901865256,0.44081684040788915
2097,2016-09-12 18:41:53.330000+00:00,2016,0.7113917247082057,0.7109372260974423
2098,2016-09-12 18:42:32.880000+00:00,2016,0.1437983972516969,0.14334389864093336
2099,2016-09-12 18:43:16.710000+00:00,2016,0.16645297778214602,0.17294597918918414
2100,2016-09-12 18:43:50.220000+00:00,2016,0.582366367090285,0.581784957523295
2102,2016-09-12 18:46:36.070000+00:00,2016,0.3078832305900061,0.3069696995277636
2103,2016-09-12 18:50:44.650000+00:00,2016,0.15231693335437582,0.15140340229213334
2104,2016-09-12 18:53:16.100000+00:00,2016,0.3478431016879935,0.3066840123623539
2105,2016-09-12 18:55:21.940000+00:00,2016,1.672924023495567,1.672639056226304
2106,2016-09-12 18:57:25.800000+00:00,2016,0.6203500078203064,0.5748874484802733
2107,2016-09-12 18:58:13.370000+00:00,2016,0.3437928848585474,0.3572333862833873
2108,2016-09-12 18:58:58.790000+00:00,2016,0.4101922321687846,0.4097377335580212
2109,2016-09-12 19:00:30.950000+00:00,2016,-0.030693565578221206,-0.031148064188984744
2110,2016-09-12 19:02:58.690000+00:00,2016,0.8879250774872662,0.9124837780670393
2111,2016-09-12 19:05:43.070000+00:00,2016,0.2875022375443759,0.2939952389514141
2113,2016-09-12 19:07:28.360000+00:00,2016,0.58344479134251,0.5829902927317464
2114,2016-09-12 19:07:57.130000+00:00,2016,0.4874718923381277,0.4870173937273641
2115,2016-09-12 19:09:13.920000+00:00,2016,0.6166742109535153,0.5671621350885075
2116,2016-09-12 19:09:50.950000+00:00,2016,0.02501573465908912,0.02410220359684663
2117,2016-09-12 19:11:06.330000+00:00,2016,0.0712320580231775,0.07077755941241395
2118,2016-09-12 19:11:16.890000+00:00,2016,0.2246529208714207,0.23114592227845884
2119,2016-09-12 19:12:24.760000+00:00,2016,0.14774177327847554,0.16118227470331536
2120,2016-09-12 19:12:44.870000+00:00,2016,0.5145881768249205,0.5141336782141569
2121,2016-09-12 19:13:14.920000+00:00,2016,0.5515388410525175,0.550727915259788
2122,2016-09-12 19:13:31.470000+00:00,2016,1.9004699555144726,1.900286074125313
2123,2016-09-12 19:15:27.120000+00:00,2016,0.76284323896163,0.758274903978261
2124,2016-09-12 19:16:41.060000+00:00,2016,0.24992120213205357,0.22959009945041278
2125,2016-09-12 19:17:21.360000+00:00,2016,1.0239373774229923,0.9403036053707333
2126,2016-09-12 19:17:48.570000+00:00,2016,0.502755011970927,0.5090184971522257
2127,2016-09-12 19:18:07.540000+00:00,2016,0.8175097836911158,0.8170552850803523
2128,2016-09-12 19:20:17.420000+00:00,2016,0.8514657599061155,0.8130199736662778
2129,2016-09-12 19:21:15.780000+00:00,2016,0.6257309601650122,0.5875256006973372
2130,2016-09-12 19:21:58.570000+00:00,2016,0.990668734989528,0.9731539124165127
2131,2016-09-12 19:23:13.290000+00:00,2016,0.11042336956474542,0.11691637097178356
2132,2016-09-12 19:23:57.680000+00:00,2016,0.11794277687605534,0.13138327830089516
2133,2016-09-12 19:24:26.160000+00:00,2016,0.34937387490098126,0.36281437632582103
2134,2016-09-12 19:26:08.440000+00:00,2016,0.9514573519154657,0.9514879827997689
2135,2016-09-12 19:26:49.530000+00:00,2016,0.4983545332056083,0.49790003459484466
2136,2016-09-12 19:27:10.900000+00:00,2016,0.5501942146314698,0.5497397160207063
2137,2016-09-12 19:27:32.960000+00:00,2016,0.40432182552333196,0.4177623269481717
2139,2016-09-12 19:28:34.140000+00:00,2016,0.40067871483421846,0.40022421622345494
2140,2016-09-12 19:29:26.110000+00:00,2016,-0.007783622131993677,-0.008697153194236168
2141,2016-09-12 19:29:42.670000+00:00,2016,0.2933162719722006,0.2924027409099581
2142,2016-09-12 19:30:04.400000+00:00,2016,0.6868072444191646,0.673364380781083
2144,2016-09-12 19:30:30.300000+00:00,2016,0.6737828809991799,0.6934096449531261
2145,2016-09-12 19:30:46.470000+00:00,2016,0.5563132282253529,0.5558587296145893
2146,2016-09-12 19:32:40.290000+00:00,2016,0.5066859865031241,0.5062314878923605
2147,2016-09-12 19:33:09.360000+00:00,2016,0.2931888301990595,0.2996818316060976
2148,2016-09-12 19:33:39.320000+00:00,2016,1.7283083086517061,1.728212441298484
2149,2016-09-12 19:34:34.210000+00:00,2016,0.5986935204426864,0.5309032086137099
2150,2016-09-12 19:34:45.990000+00:00,2016,0.4368638445054241,0.4361798296689211
2151,2016-09-12 19:35:18.640000+00:00,2016,0.49377492148789465,0.4937179510549615
2152,2016-09-12 19:36:19.160000+00:00,2016,0.3081398989188736,0.31440338410017227
2153,2016-09-12 19:37:03.120000+00:00,2016,0.13880425614774192,0.13812024131123884
2154,2016-09-12 19:37:38.440000+00:00,2016,0.6644182232799292,0.622813306647889
2155,2016-09-12 19:40:03.010000+00:00,2016,0.28809872146190557,0.28804175102897245
2156,2016-09-12 19:41:03.360000+00:00,2016,0.35870605464806893,0.3580220398115659
2157,2016-09-12 19:41:59.970000+00:00,2016,2.3866047926457834,2.392970883096595
2160,2016-09-12 19:44:02.350000+00:00,2016,0.7752549049843038,0.7745708901478008
2161,2016-09-12 19:45:08.070000+00:00,2016,0.5329080763319584,0.532453577721195
2162,2016-09-12 19:46:26.100000+00:00,2016,0.40263912568374305,0.40218462707297953
2163,2016-09-12 19:48:09.170000+00:00,2016,0.5145290026724016,0.4696934877359384
2164,2016-09-12 19:48:33.920000+00:00,2016,1.0612469297794618,1.0400026580222501
2165,2016-09-12 19:50:04.530000+00:00,2016,-0.0609647968067797,-0.06141929541754324
2166,2016-09-12 19:51:02.490000+00:00,2016,1.007486071185426,1.027287696087639
2167,2016-09-12 19:54:50.970000+00:00,2016,0.65783262879981,0.6572512192328199
2168,2016-09-12 19:55:07.550000+00:00,2016,0.6270736574798894,0.626160126417647
2169,2016-09-12 19:56:27.470000+00:00,2016,0.4428591442553315,0.441945613193089
2170,2016-09-12 19:56:59.680000+00:00,2016,2.1466345753780995,2.1406065389380924
2171,2016-09-12 19:58:46.050000+00:00,2016,0.4802431218474096,0.48539139525771846
2172,2016-09-12 20:01:22.030000+00:00,2016,0.3387877806337186,0.34528078204075674
2173,2016-09-12 20:01:57.690000+00:00,2016,0.22528901609002033,0.23872951751486016
2174,2016-09-12 20:02:11.710000+00:00,2016,1.0686575598531645,1.0670640627542625
2175,2016-09-12 20:04:18.790000+00:00,2016,1.0522872249149133,1.065490551274992
2176,2016-09-12 20:05:55.410000+00:00,2016,0.6519100522258309,0.6465203337849725
2177,2016-09-12 20:07:39.050000+00:00,2016,1.2978114632098254,1.3031654661287255
2179,2016-09-12 20:10:41.920000+00:00,2016,0.023952841778538424,0.0232688269420354
2180,2016-09-12 20:12:41.140000+00:00,2016,0.25647271044161524,0.22258944061796032
2181,2016-09-12 20:12:53.660000+00:00,2016,0.36559687850658973,0.36491286367008674
2182,2016-09-12 20:14:16.160000+00:00,2016,1.007739056992387,1.0076820865594538
2183,2016-09-12 20:14:50.260000+00:00,2016,0.10805765575366849,0.10760315714290494
2184,2016-09-12 20:15:41.700000+00:00,2016,0.8395764144428587,0.8202127338292488
2185,2016-09-12 20:15:54.710000+00:00,2016,1.408444804233421,1.4226865104954785
2186,2016-09-12 20:17:14.600000+00:00,2016,0.26373618990567754,0.26282265884343503
2189,2016-09-12 20:18:06.790000+00:00,2016,0.0864217751815665,0.08596727657080297
2190,2016-09-12 20:18:56.140000+00:00,2016,0.2826436275687751,0.2443580844722831
2191,2016-09-12 20:21:11.820000+00:00,2016,0.6234432132534249,0.6227348927302084
2192,2016-09-12 20:22:59.880000+00:00,2016,0.1501352440797016,0.14968074546893814
2193,2016-09-12 20:24:17.420000+00:00,2016,1.3608883350712984,1.3737713133220857
2194,2016-09-12 20:25:49.840000+00:00,2016,-0.2067995824950055,-0.20725408110576904
2195,2016-09-12 20:25:58.740000+00:00,2016,0.0699643872057868,0.06950988859502324
2196,2016-09-12 20:27:46.790000+00:00,2016,-0.021885881036749304,-0.022340379647512842
2197,2016-09-12 20:28:09.390000+00:00,2016,1.605752442207176,1.6054477625339336
2198,2016-09-12 20:33:50.880000+00:00,2016,0.023098269328673097,0.02264377071790956
2199,2016-09-12 20:33:59.970000+00:00,2016,0.2092838645473706,0.20882936593660714
2200,2016-09-12 20:35:12.530000+00:00,2016,0.8690856876212929,0.8355386184630261
2201,2016-09-12 20:43:11.870000+00:00,2016,0.24056857818164054,0.25400907960648034
2202,2016-09-12 20:43:33.400000+00:00,2016,1.1415688324434394,1.0515572448256156
2203,2016-09-12 20:44:00.300000+00:00,2016,0.2620545112222403,0.2616000126114768
2204,2016-09-12 20:44:34+00:00,2016,0.1838072998894663,0.19030030129650444
2205,2016-09-12 20:44:56.360000+00:00,2016,0.3197553163217209,0.3190713014852179
2206,2016-09-12 20:46:02.880000+00:00,2016,0.1973161861305878,0.19686168751982425
2207,2016-09-12 20:46:58.480000+00:00,2016,0.25978218874898684,0.27322269017382667
2208,2016-09-12 20:47:13.680000+00:00,2016,0.7212911908416557,0.7352101446747467
2209,2016-09-12 20:47:20.790000+00:00,2016,0.9766603834728882,0.9829078863913192
2210,2016-09-12 20:48:05.080000+00:00,2016,0.16472715509591063,0.17816765652075045
2211,2016-09-12 20:49:19.400000+00:00,2016,0.3140622680748115,0.3136077694640479
2213,2016-09-12 20:54:31.720000+00:00,2016,0.15353800004105853,0.16003100144809668
2214,2016-09-12 20:55:21.810000+00:00,2016,0.7137909278319224,0.6237793402140986
2215,2016-09-12 20:55:50.900000+00:00,2016,0.46071387580971546,0.46025937719895205
2216,2016-09-12 20:57:00.150000+00:00,2016,0.23312505444774903,0.23961805585478713
2217,2016-09-12 20:57:37.930000+00:00,2016,-0.1196670397966846,-0.12012153840744813
2218,2016-09-12 20:59:09.970000+00:00,2016,1.622199585964787,1.6218949062915444
2220,2016-09-12 21:02:12.120000+00:00,2016,0.520688057505104,0.5271810589121422
2221,2016-09-12 21:03:53.390000+00:00,2016,1.5843833038777357,1.5911530351785215
2222,2016-09-12 21:04:20.950000+00:00,2016,0.8250881571502038,0.8246336585394402
2223,2016-09-12 21:04:40.850000+00:00,2016,0.39363296589865915,0.3931784672878956
2224,2016-09-12 21:06:40.770000+00:00,2016,0.3116136714019923,0.3110322618350023
2226,2016-09-12 21:07:41.560000+00:00,2016,1.272291592230979,1.2786660061056363
2227,2016-09-12 21:09:00.740000+00:00,2016,0.5860461436740732,0.5855916450633096
2228,2016-09-12 21:09:12.880000+00:00,2016,0.8669107492955075,0.9042266352718327
2229,2016-09-12 21:09:39.090000+00:00,2016,0.5103316018341599,0.4673418265235077
2230,2016-09-12 21:10:12.080000+00:00,2016,-0.2269293191720887,-0.22738381778285224
2231,2016-09-12 21:10:29.190000+00:00,2016,0.3929866926463315,0.39253219403556794
2232,2016-09-12 21:13:56.450000+00:00,2016,0.7182660624250472,0.6945276321292831
2233,2016-09-12 21:15:30.370000+00:00,2016,2.4491915754115103,2.4875195489197472
2234,2016-09-12 21:17:16.830000+00:00,2016,0.6689185605717407,0.6684640619609772
2235,2016-09-12 21:17:30.030000+00:00,2016,0.080387768007069,0.07993326939630546
2236,2016-09-12 21:19:28.400000+00:00,2016,0.36522406229973914,0.3647695636889756
2237,2016-09-12 21:21:16.280000+00:00,2016,0.0636322922521543,0.06317779364139084
2238,2016-09-12 21:21:46.970000+00:00,2016,0.268644453302501,0.26818995469173745
2239,2016-09-12 21:24:04.460000+00:00,2016,0.8430430575122367,0.8421295264499943
2240,2016-09-12 21:28:00.310000+00:00,2016,0.1991698521782233,0.19888336551955066
2242,2016-09-12 21:37:32.180000+00:00,2016,0.6522067640221331,0.6233617768170439
2243,2016-09-12 21:40:41.020000+00:00,2016,0.19839842210303169,0.19794392349226814
2244,2016-09-12 21:42:06.370000+00:00,2016,2.035395483382892,2.04859880974297
2246,2016-09-12 21:44:13.860000+00:00,2016,0.5929518186531233,0.6058039896908705
2247,2016-09-12 21:45:22.190000+00:00,2016,1.0178275564795531,1.0312680579043931
2248,2016-09-12 21:45:41.450000+00:00,2016,0.4356489152606672,0.3904158721463735
2249,2016-09-12 21:46:25.180000+00:00,2016,0.20716354655099709,0.20670904794023354
2250,2016-09-12 21:47:29.440000+00:00,2016,1.462307538847972,1.4169475847774518
2251,2016-09-12 21:48:04.010000+00:00,2016,1.8996726146780278,1.9380005881862647
2252,2016-09-12 21:49:50.090000+00:00,2016,0.46850842581443314,0.4675948947521906
2253,2016-09-12 21:49:58.540000+00:00,2016,0.32478224019619734,0.33822274162103716
2254,2016-09-12 21:50:42.660000+00:00,2016,-0.0942644647903268,-0.09471896340109034
2255,2016-09-12 21:52:21.770000+00:00,2016,0.47226190191190387,0.47180740330114035
2256,2016-09-12 21:53:29.820000+00:00,2016,0.05163209982878242,0.05812510123582056
2257,2016-09-12 21:55:47.110000+00:00,2016,0.0034263548023488917,0.0029718561915853536
2258,2016-09-12 21:57:02.250000+00:00,2016,0.2605438178168806,0.26008931920611705
2259,2016-09-12 22:01:58.250000+00:00,2016,0.6772291907765312,0.6775697485214285
2260,2016-09-12 22:03:27.760000+00:00,2016,2.288116250227372,2.290402900159803
2261,2016-09-12 22:05:09.010000+00:00,2016,0.6396535512995011,0.5496419636816773
2262,2016-09-12 22:06:31.870000+00:00,2016,0.4626824541000964,0.42439691100360444
2263,2016-09-12 22:11:00.970000+00:00,2016,0.9690220929647362,0.9823440068571954
2264,2016-09-12 22:11:58.530000+00:00,2016,0.5712557220745031,0.5775192072558019
2265,2016-09-12 22:12:11.590000+00:00,2016,0.3851386386078139,0.38468413999705037
2266,2016-09-12 22:12:42.300000+00:00,2016,0.32965028353790066,0.329195784927137
2267,2016-09-12 22:13:14.160000+00:00,2016,0.6488119154871497,0.6483574168763862
2268,2016-09-12 22:13:39.370000+00:00,2016,0.3810028490558128,0.38054835044504925
2269,2016-09-12 22:16:35.800000+00:00,2016,0.43607192023383523,0.4356174216230716
2270,2016-09-12 22:17:15.090000+00:00,2016,0.0627901455906025,0.06233564697983896
2271,2016-09-12 22:20:03.780000+00:00,2016,0.6285449190359087,0.6419854204607486
2272,2016-09-12 22:21:20.590000+00:00,2016,0.5766650142997783,0.5901055157246181
2273,2016-09-12 22:24:30.240000+00:00,2016,0.1493868897748546,0.14893239116409104
2274,2016-09-12 22:27:46.650000+00:00,2016,0.5909586136332776,0.5900450825710352
2275,2016-09-12 22:28:50.680000+00:00,2016,0.7849409378336882,0.7906475724552677
2276,2016-09-12 22:32:20.480000+00:00,2016,0.30480960452878136,0.3113026059358195
2277,2016-09-12 22:32:38.840000+00:00,2016,0.6485688111408008,0.6033357680265072
2278,2016-09-12 22:34:03.680000+00:00,2016,0.34906025231445503,0.3486057537036914
2279,2016-09-12 22:34:12.180000+00:00,2016,0.5662910923502411,0.579731593775081
2280,2016-09-12 22:34:42.750000+00:00,2016,0.610113958635094,0.5620118744150234
2281,2016-09-12 22:35:41.480000+00:00,2016,0.5564592993014419,0.5560048006906784
2282,2016-09-12 22:39:40.110000+00:00,2016,0.8727578244824061,0.873971382813328
2283,2016-09-12 22:40:06.260000+00:00,2016,0.42000077430189026,0.4195462756911267
2284,2016-09-12 22:45:38.750000+00:00,2016,0.5672308653621885,0.566317334299946
2285,2016-09-12 22:46:17.340000+00:00,2016,0.6912156452749393,0.6905316304384362
2286,2016-09-12 22:47:43.160000+00:00,2016,2.6338938005494104,2.5884312412093777
2287,2016-09-12 22:50:55.590000+00:00,2016,0.8889942943447464,0.9240321881597096
2288,2016-09-12 22:53:14.600000+00:00,2016,0.21258639743887223,0.16735335432457854
2289,2016-09-12 22:54:18.010000+00:00,2016,0.6781798299636788,0.6777253313529152
2290,2016-09-12 22:56:40.410000+00:00,2016,0.36566918053678055,0.365214681926017
2291,2016-09-12 22:59:06.420000+00:00,2016,0.42609441409222976,0.42563991548146624
2293,2016-09-12 23:00:43.220000+00:00,2016,0.8115404994192137,0.8118810571641109
2294,2016-09-12 23:01:26.240000+00:00,2016,0.9395462356647784,0.9392597490061056
2295,2016-09-12 23:03:11.950000+00:00,2016,0.4530119335417336,0.45255743493097017
2296,2016-09-12 23:04:39.850000+00:00,2016,1.1641289200649856,1.1635475104979955
2297,2016-09-12 23:04:59.810000+00:00,2016,0.7655874096001494,0.7651329109893859
2298,2016-09-12 23:06:57.770000+00:00,2016,0.663450406097946,0.6289287738300767
2299,2016-09-12 23:09:16.200000+00:00,2016,0.8944664702538883,0.8795215847366251
2300,2016-09-12 23:11:35.770000+00:00,2016,0.26155678088579537,0.26110228227503185
2301,2016-09-12 23:12:22.190000+00:00,2016,0.004878850519743797,0.004424351908980259
2302,2016-09-12 23:14:56.500000+00:00,2016,0.46789021630093586,0.46743571769017245
2303,2016-09-12 23:17:45.900000+00:00,2016,1.0128920499519234,1.0062121034738347
2304,2016-09-12 23:18:35.550000+00:00,2016,0.339631064346564,0.3391765657358005
2305,2016-09-12 23:24:48.290000+00:00,2016,3.249238996794853,3.239630510601465
2307,2016-09-12 23:28:01.280000+00:00,2016,0.8140392637872531,0.8131257327250107
2308,2016-09-12 23:29:56.720000+00:00,2016,0.35727434265541025,0.3120412995411166
2309,2016-09-12 23:34:37.210000+00:00,2016,0.35322062374410707,0.35276612513334354
2310,2016-09-12 23:35:39.140000+00:00,2016,1.0809372652710119,1.0873116791456692
2311,2016-09-12 23:39:50.570000+00:00,2016,0.4998436412513257,0.5063366426583638
2312,2016-09-12 23:39:55.520000+00:00,2016,0.6828881144171897,0.6821797938939732
2313,2016-09-12 23:40:29.940000+00:00,2016,0.9476761235755773,0.9375430371765953
2314,2016-09-12 23:42:36.520000+00:00,2016,1.1093139372355272,1.1091300558463675
2315,2016-09-12 23:42:59.400000+00:00,2016,0.4863238834638428,0.45076173327741587
2316,2016-09-12 23:45:03.900000+00:00,2016,0.2771630802162134,0.27670858160544987
2317,2016-09-12 23:46:03.760000+00:00,2016,0.7820737757183719,0.7740750129251145
2319,2016-09-12 23:46:37.070000+00:00,2016,0.42899095631881357,0.44243145774365333
2320,2016-09-12 23:47:47.810000+00:00,2016,1.6582383383707506,1.6786808467302616
2321,2016-09-12 23:47:57.750000+00:00,2016,2.295263371036553,2.293542962981424
2322,2016-09-12 23:52:27.450000+00:00,2016,1.313909243320892,1.31073686157922
2323,2016-09-12 23:53:36.470000+00:00,2016,0.1946431030359942,0.19418860442523064
2324,2016-09-12 23:54:31.450000+00:00,2016,0.9449626075960518,0.9440490765338093
2325,2016-09-12 23:54:52.080000+00:00,2016,1.0082263110023661,0.99431819446655
2326,2016-09-12 23:56:23.010000+00:00,2016,0.45429079977649955,0.4542338293435664
2327,2016-09-12 23:56:37.520000+00:00,2016,0.8674001762293646,0.8618166147966192
2328,2016-09-12 23:57:02.490000+00:00,2016,0.6302647153458869,0.6371552449307554
2329,2016-09-12 23:57:13.640000+00:00,2016,1.0074323818821844,1.006977883271421
2330,2016-09-12 23:58:27.970000+00:00,2016,0.38665963638249956,0.38620513777173604
2331,2016-09-13 00:00:15.830000+00:00,2016,1.0899787990702512,1.112182019226031
2332,2016-09-13 00:00:51.360000+00:00,2016,1.0143358866916863,1.0134223556294437
2333,2016-09-13 00:01:39.360000+00:00,2016,0.564139096098482,0.5171050211207548
2334,2016-09-13 00:03:23.020000+00:00,2016,0.0922907570980879,0.09183625848732435
2335,2016-09-13 00:04:38.780000+00:00,2016,1.0814411838179265,1.1001983108086
2336,2016-09-13 00:06:46.160000+00:00,2016,0.4969942582101853,0.49653975959942187
2337,2016-09-13 00:10:31.260000+00:00,2016,0.4339071430521428,0.43345264444137926
2338,2016-09-13 00:10:53.300000+00:00,2016,1.0025814910090192,1.0367774433533792
2339,2016-09-13 00:12:07.020000+00:00,2016,1.571116002128048,1.5956324205230659
2340,2016-09-13 00:13:30.220000+00:00,2016,0.4737030268842108,0.47324852827344727
2341,2016-09-13 00:13:56.930000+00:00,2016,0.33026106480036405,0.3367540662074021
2342,2016-09-13 00:16:47.860000+00:00,2016,0.6207137765079335,0.6200297616714304
2343,2016-09-13 00:16:59.750000+00:00,2016,0.7823923675683389,0.7814788365060964
2344,2016-09-13 00:21:44.440000+00:00,2016,0.41125345006388175,0.4107989514531181
2345,2016-09-13 00:23:27.850000+00:00,2016,2.366421858482571,2.372787948933383
2346,2016-09-13 00:29:28.850000+00:00,2016,0.27412903681291695,0.27367453820215343
2347,2016-09-13 00:30:49.650000+00:00,2016,0.8680475360149437,0.8686880635938365
2348,2016-09-13 00:32:44.730000+00:00,2016,0.31577161322110825,0.31531711461034473
2349,2016-09-13 00:35:43.160000+00:00,2016,0.4727809186985933,0.4723264200878297
2351,2016-09-13 00:36:20.650000+00:00,2016,0.018816800947705593,0.018362302336942055
2353,2016-09-13 00:45:07.350000+00:00,2016,0.38972500904472035,0.39375737340640704
2354,2016-09-13 00:45:35.300000+00:00,2016,0.1365309943206718,0.13607649570990826
2355,2016-09-13 00:48:24.330000+00:00,2016,0.7264718384563065,0.7268123962012036
2356,2016-09-13 00:51:40.180000+00:00,2016,0.4675708409330913,0.4598116282679029
2357,2016-09-13 00:52:20.390000+00:00,2016,0.526478461066994,0.525897051500004
2358,2016-09-13 00:54:18.070000+00:00,2016,0.3989553596629308,0.39850086105216737
2359,2016-09-13 00:55:37.460000+00:00,2016,0.8192340454119102,0.8187795468011466
2360,2016-09-13 00:57:26.950000+00:00,2016,0.0676126535360534,0.06715815492528987
2361,2016-09-13 00:57:56.070000+00:00,2016,0.6055288733579388,0.6048448585214358
2362,2016-09-13 00:59:08.500000+00:00,2016,1.7595049762461281,1.759448005813195
2363,2016-09-13 01:01:28.270000+00:00,2016,2.41474150705093,2.4208208046313127
2364,2016-09-13 01:02:16.480000+00:00,2016,0.8465983250013263,0.8461438263905627
2365,2016-09-13 01:02:36.060000+00:00,2016,0.9083377146198417,0.8631046715055481
2366,2016-09-13 01:03:36.630000+00:00,2016,1.5185272817360065,1.5184703113030733
2367,2016-09-13 01:05:39.080000+00:00,2016,2.0085407685437806,2.0079593589767906
2368,2016-09-13 01:08:31.490000+00:00,2016,0.34102367523423827,0.34394957543382343
2369,2016-09-13 01:09:30.970000+00:00,2016,0.43434366164088395,0.4338891630301203
2371,2016-09-13 01:15:13.700000+00:00,2016,1.5846941072668208,1.576383943864467
2372,2016-09-13 01:17:52.090000+00:00,2016,0.6087381503977678,0.5831614963732664
2373,2016-09-13 01:25:46.750000+00:00,2016,0.7862127211982158,0.7606149486556735
2374,2016-09-13 01:28:12.280000+00:00,2016,0.3443214120764528,0.34386691346568926
2375,2016-09-13 01:28:54.070000+00:00,2016,0.347407148128425,0.3469526495176616
2376,2016-09-13 01:29:04.410000+00:00,2016,0.169312933291499,0.16885843468073544
2378,2016-09-13 01:37:16.080000+00:00,2016,0.7042699471125093,0.7033564160502669
2379,2016-09-13 01:39:26.450000+00:00,2016,1.7463148709359793,1.7457334613689892
2380,2016-09-13 01:41:10.590000+00:00,2016,0.443840865568198,0.4431568507316951
2381,2016-09-13 01:44:13.890000+00:00,2016,1.9730230745799424,1.972532248895056
2382,2016-09-13 01:46:13.210000+00:00,2016,0.6422805043332376,0.5968179449932044
2383,2016-09-13 01:47:33.460000+00:00,2016,1.0923415702254438,1.080527077900538
2384,2016-09-13 01:48:05.800000+00:00,2016,1.259155653001606,1.274029390496289
2385,2016-09-13 01:48:21.750000+00:00,2016,0.6491043253781188,0.6553678105594174
2386,2016-09-13 01:52:56.200000+00:00,2016,0.47939506154561295,0.38938347392778916
2387,2016-09-13 01:53:54.810000+00:00,2016,0.2648522628805134,0.26439776426974987
2388,2016-09-13 01:56:31.450000+00:00,2016,1.4199999950050313,1.4192916744818147
2389,2016-09-13 01:58:45.510000+00:00,2016,1.683387518854275,1.6826791983310585
2390,2016-09-13 02:03:42.780000+00:00,2016,1.2845903614236136,1.283882040900397
2391,2016-09-13 02:04:23.870000+00:00,2016,0.7836521549395055,0.6953400475713704
2392,2016-09-13 02:07:34.150000+00:00,2016,0.04916741326179849,0.04871291465103495
2393,2016-09-13 02:13:39.400000+00:00,2016,0.9005817335057901,0.8553486903914964
2394,2016-09-13 02:14:30.700000+00:00,2016,0.5350246300766268,0.5293376158312694
2395,2016-09-13 02:18:29.470000+00:00,2016,0.4916725320901032,0.44620997275007007
2396,2016-09-13 02:23:13.050000+00:00,2016,1.1050192939114596,1.0150077062936358
2397,2016-09-13 02:23:52.640000+00:00,2016,0.28914302120754415,0.2886885225967806
2398,2016-09-13 02:25:57.070000+00:00,2016,0.3321608099239692,0.33170631131320566
2400,2016-09-13 02:30:57.060000+00:00,2016,-0.051591044478001606,-0.05204554308876515
2401,2016-09-13 02:34:08.100000+00:00,2016,0.1403297344384517,0.13987523582768815
2402,2016-09-13 02:35:53.400000+00:00,2016,0.37739063769970177,0.37693613908893825
2403,2016-09-13 02:36:33.480000+00:00,2016,0.4101406700309299,0.4094566551944268
2404,2016-09-13 02:38:47.590000+00:00,2016,0.28234049964774477,0.28188600103698114
2405,2016-09-13 02:40:18.380000+00:00,2016,1.6792514368854339,1.6861419664703026
2406,2016-09-13 02:45:03.290000+00:00,2016,0.4051060877486052,0.40465158913784166
2407,2016-09-13 02:45:46.900000+00:00,2016,0.6463450360166505,0.645890537405887
2408,2016-09-13 02:48:19.420000+00:00,2016,1.0575755714019215,1.057121072791158
2409,2016-09-13 02:49:07.390000+00:00,2016,0.41811126802844917,0.4125620858260338
2410,2016-09-13 02:49:55.230000+00:00,2016,0.5087408855689479,0.5082863869581845
2411,2016-09-13 02:52:06.170000+00:00,2016,0.4771549258443891,0.43192188273009546
2412,2016-09-13 03:08:27.950000+00:00,2016,0.4542291755621294,0.3642175879443056
2413,2016-09-13 03:09:04.220000+00:00,2016,1.2842926227878007,1.2763068281821155
2414,2016-09-13 03:10:16.650000+00:00,2016,0.33497865419655776,0.33452415558579424
2415,2016-09-13 03:13:04.800000+00:00,2016,0.3948090441574351,0.3943545455466716
2416,2016-09-13 03:13:25.270000+00:00,2016,0.3934144346089029,0.34818139149460914
2417,2016-09-13 03:13:37.400000+00:00,2016,0.6882232390393411,0.7016637404641809
2418,2016-09-13 03:17:39.200000+00:00,2016,0.033814798858665604,0.03336030024790206
2419,2016-09-13 03:19:06.440000+00:00,2016,0.1640356310964581,0.16358113248569456
2420,2016-09-13 03:27:05.960000+00:00,2016,2.239829672522448,2.234862705621735
2421,2016-09-13 03:28:43.970000+00:00,2016,0.9360186176464771,0.9351050865842346
2422,2016-09-13 03:29:41.430000+00:00,2016,1.200467308460893,1.1263926306719907
2423,2016-09-13 03:33:19.250000+00:00,2016,0.7469951623689908,0.7469381919360576
2424,2016-09-13 03:33:59.270000+00:00,2016,1.9240656157224678,1.9304400295971251
2425,2016-09-13 03:38:10.290000+00:00,2016,0.30029385804454795,0.29938032698230543
2426,2016-09-13 03:40:16.290000+00:00,2016,0.3895070386201477,0.38882302378364464
